,onset,trial_type,duration
1,1.1731387478532285,go,1.0
4,3.3335024114178835,stop,1.0
7,5.497094062670247,stop,1.0
10,7.510648406516188,stop,1.0
13,9.7857987320072,go,1.0
16,12.044574145582576,go,1.0
19,15.446285719246788,go,1.0
22,18.972015007072695,go,1.0
25,21.185727965939094,stop,1.0
28,23.870959794189144,stop,1.0
31,25.991909297347746,go,1.0
34,28.16629058096084,go,1.0
37,30.55456656080206,go,1.0
40,33.15926119868914,go,1.0
43,36.075479900412496,go,1.0
46,39.1182394167028,go,1.0
49,41.488818257641014,go,1.0
52,43.66030183479073,stop,1.0
55,45.75870027477374,stop,1.0
58,47.80883745025637,go,1.0
61,50.601427276876734,go,1.0
64,53.102028605588536,stop,1.0
67,55.82348797260903,go,1.0
70,58.764068490804966,stop,1.0
73,61.139262746820116,go,1.0
76,63.23715776256187,go,1.0
79,65.28568556921678,go,1.0
82,67.31785024150625,go,1.0
85,69.61558131176339,stop,1.0
88,72.69751184924036,go,1.0
91,76.33775207464366,go,1.0
94,78.8770930032669,stop,1.0
97,81.32042518975855,go,1.0
100,84.63938132008624,go,1.0
103,86.82711023667586,go,1.0
106,89.33948258468055,go,1.0
109,93.3380323308775,go,1.0
112,95.37608324476878,stop,1.0
115,97.60784477082954,stop,1.0
118,99.74377131280188,go,1.0
121,101.91502359827142,go,1.0
124,105.17231415249519,stop,1.0
127,109.38670066223783,go,1.0
130,111.88378060172137,go,1.0
133,114.14589136072519,go,1.0
136,116.27590487335489,go,1.0
139,118.45105190519735,go,1.0
142,120.80747239099564,go,1.0
145,123.79916353444308,stop,1.0
148,126.04615281166883,go,1.0
151,128.55044587020825,go,1.0
154,130.9730267978674,stop,1.0
157,133.58669886295496,go,1.0
160,136.65523427871943,stop,1.0
163,138.92625291894117,go,1.0
166,142.14836785495527,go,1.0
169,144.44733227670574,stop,1.0
172,146.88142417834814,go,1.0
175,149.11944669833176,stop,1.0
178,151.84977419694195,stop,1.0
181,159.34977419694195,break_message,4.0
184,170.50581097859637,stop,1.0
187,172.54976708756942,go,1.0
190,174.74018002385642,go,1.0
193,176.75711430958117,go,1.0
196,178.7612776634968,stop,1.0
199,181.22908174818977,stop,1.0
202,183.59032518947885,stop,1.0
205,185.8705177055171,stop,1.0
208,188.69564373666645,go,1.0
211,190.80538893386765,go,1.0
214,193.15847826575504,go,1.0
217,195.93502163094408,go,1.0
220,198.10088938087966,stop,1.0
223,200.12031308738392,go,1.0
226,202.46779088990877,go,1.0
229,204.77077305788745,go,1.0
232,207.21291474053993,go,1.0
235,209.49782311821815,stop,1.0
238,211.58378324954847,go,1.0
241,213.78353723791594,go,1.0
244,216.57688801491685,stop,1.0
247,218.592784469959,go,1.0
250,220.69969788440795,go,1.0
253,223.1483884616179,stop,1.0
256,225.3057267134744,stop,1.0
259,227.57160798724823,go,1.0
262,229.65570465540637,go,1.0
265,231.97732063902149,stop,1.0
268,234.16200861327067,stop,1.0
271,236.26589560651666,go,1.0
274,240.38020074005706,go,1.0
277,242.59608587156507,go,1.0
280,245.76116464574616,go,1.0
283,247.83115110332815,go,1.0
286,250.50668948947668,stop,1.0
289,252.95560504193045,go,1.0
292,256.1371978264233,stop,1.0
295,258.4806382422504,stop,1.0
298,260.51194707084437,go,1.0
301,263.276658682782,stop,1.0
304,265.3863694070024,stop,1.0
307,267.76744973769337,go,1.0
310,269.83645005053285,go,1.0
313,272.05751048869007,go,1.0
316,274.0959411477324,go,1.0
319,277.18411627245086,go,1.0
322,279.95070655655064,go,1.0
325,282.0141385887824,go,1.0
328,284.06548302621525,go,1.0
331,286.34792053379465,go,1.0
334,288.69600146350245,go,1.0
337,290.72394745008603,go,1.0
340,293.3967104133032,go,1.0
343,295.421381043621,go,1.0
346,297.484531855176,go,1.0
349,301.20858125114285,go,1.0
352,303.2888413798757,stop,1.0
355,305.44290033849575,stop,1.0
358,307.5957837504485,stop,1.0
361,309.8081987688776,go,1.0
364,317.3081987688776,break_message,4.0
367,330.16138996254944,stop,1.0
370,332.510648954615,stop,1.0
373,334.6019488019576,go,1.0
376,337.2979012438762,go,1.0
379,339.3711561440681,go,1.0
382,341.94023590120275,go,1.0
385,344.2238457809701,stop,1.0
388,346.25291395983277,go,1.0
391,348.96429189309725,go,1.0
394,351.9419009155678,go,1.0
397,354.95610822787916,go,1.0
400,358.00754069059457,go,1.0
403,360.14716078255816,go,1.0
406,362.5145566709734,go,1.0
409,364.55512716551436,stop,1.0
412,366.99388088771826,go,1.0
415,369.3169239641408,go,1.0
418,372.43386032492384,stop,1.0
421,375.4210672448537,stop,1.0
424,378.0295669574592,go,1.0
427,380.877489251436,stop,1.0
430,383.7860941807953,go,1.0
433,385.9320822259407,stop,1.0
436,388.0138674812095,stop,1.0
439,390.3956794753828,go,1.0
442,392.52022244338303,go,1.0
445,394.9383758691821,go,1.0
448,397.2031195938556,go,1.0
451,399.9613794700167,go,1.0
454,402.27434134108677,stop,1.0
457,405.27778696651376,go,1.0
460,407.99474047672584,go,1.0
463,410.02401313128775,go,1.0
466,412.30813571535873,go,1.0
469,414.5395295197602,go,1.0
472,416.9949653893965,go,1.0
475,418.9982349891035,stop,1.0
478,421.16076403057775,go,1.0
481,424.5286793114449,stop,1.0
484,426.60916714878476,go,1.0
487,428.7749208950802,go,1.0
490,431.35751595565614,stop,1.0
493,433.7040763782856,go,1.0
496,435.8624447649736,stop,1.0
499,438.1103459135948,go,1.0
502,440.5577023299957,go,1.0
505,443.1688579262287,stop,1.0
508,445.84210797996275,go,1.0
511,447.9816365726232,stop,1.0
514,449.99447740614704,go,1.0
517,452.33044873179296,stop,1.0
520,455.1911815531359,stop,1.0
523,457.8252854459632,stop,1.0
526,461.4452483750477,go,1.0
529,463.68105220725613,go,1.0
532,466.6527142705074,go,1.0
535,468.82329594012094,stop,1.0
538,470.9739911392858,go,1.0
541,473.28832824810127,go,1.0
544,475.74440887209096,go,1.0
547,483.24440887209096,break_message,4.0
