,onset,trial_type,duration
1,0.9231306073886238,go,1.0
4,3.0256938433077245,go,1.0
7,5.139702788736228,stop,1.0
10,7.740607686711971,go,1.0
13,9.899065165802025,go,1.0
16,12.808256398557578,go,1.0
19,15.060070929212799,go,1.0
22,17.596019331348863,go,1.0
25,19.738592140393212,stop,1.0
28,21.85835768051477,go,1.0
31,23.985594929634832,stop,1.0
34,26.615052736008998,stop,1.0
37,28.85279482249008,stop,1.0
40,31.061563961775217,go,1.0
43,33.406428853813125,stop,1.0
46,35.78202353713433,go,1.0
49,38.09107667068594,go,1.0
52,42.1511722728301,go,1.0
55,44.64113097424534,go,1.0
58,46.85158354916435,stop,1.0
61,49.25434026321559,stop,1.0
64,51.75717650318131,go,1.0
67,53.800395845638654,go,1.0
70,56.37662702385905,stop,1.0
73,58.59676870845789,go,1.0
76,61.82524621049442,go,1.0
79,64.06805533892349,stop,1.0
82,66.52101068326438,go,1.0
85,69.2785863151625,stop,1.0
88,71.71399819850225,go,1.0
91,74.89222331800254,go,1.0
94,77.17345559976908,go,1.0
97,79.41905050301105,stop,1.0
100,81.7132286194612,go,1.0
103,84.83741844444215,go,1.0
106,88.86523554308545,go,1.0
109,91.62949506348677,stop,1.0
112,93.9021698266468,go,1.0
115,96.61159569184811,go,1.0
118,98.64236233190138,go,1.0
121,101.6216916743001,stop,1.0
124,104.04371481008475,go,1.0
127,106.09053516556293,stop,1.0
130,109.36754697155614,go,1.0
133,111.85127576631372,stop,1.0
136,114.75134904594188,go,1.0
139,118.5726460243258,stop,1.0
142,120.71013972922161,stop,1.0
145,122.76454464197506,go,1.0
148,124.94196175861657,stop,1.0
151,126.9885830990284,go,1.0
154,130.1371634223167,go,1.0
157,134.74817171012074,go,1.0
160,136.87641749748707,go,1.0
163,139.00691334719613,go,1.0
166,141.32013445042864,go,1.0
169,143.73818105579326,go,1.0
172,145.87068586462172,go,1.0
175,148.10832024334368,go,1.0
178,150.13727213336088,stop,1.0
181,157.63727213336088,break_message,4.0
184,168.24007127204322,go,1.0
187,170.54364621310074,go,1.0
190,172.6202097161327,go,1.0
193,174.74584698583521,go,1.0
196,177.76991083934732,stop,1.0
199,180.2508706315162,stop,1.0
202,183.776281826309,go,1.0
205,185.96298410713857,go,1.0
208,188.3618582750527,go,1.0
211,191.72656132761196,stop,1.0
214,194.1133809557304,stop,1.0
217,196.50081086714712,stop,1.0
220,199.83839309374397,go,1.0
223,202.07801761443244,go,1.0
226,204.53707225494873,go,1.0
229,206.8921771929678,go,1.0
232,208.9931029558735,stop,1.0
235,210.99520039993695,go,1.0
238,212.99951997775437,go,1.0
241,216.3699731061781,go,1.0
244,218.96605268056382,go,1.0
247,221.02609110402145,go,1.0
250,223.07995491731518,stop,1.0
253,225.21792231417058,go,1.0
256,227.7451134642944,go,1.0
259,230.30948457587303,go,1.0
262,233.40780925688077,go,1.0
265,235.6136427345823,stop,1.0
268,237.82772892979267,stop,1.0
271,239.96321079292406,go,1.0
274,242.05887199410316,go,1.0
277,246.34358321334798,go,1.0
280,249.9341693761539,stop,1.0
283,252.3636969577734,go,1.0
286,254.72305967112473,go,1.0
