Unnamed: 0,onset,trial_type,duration
1,1.8532481827481448,congruent,1.0
4,4.636670640292084,incongruent,1.0
7,6.722899798045086,congruent,1.0
10,8.760993936193058,congruent,1.0
13,10.845242970921124,incongruent,1.0
16,12.852052461282382,incongruent,1.0
19,16.106993391109338,incongruent,1.0
22,18.97306323047533,incongruent,1.0
25,21.155127762067806,incongruent,1.0
28,24.043244455695945,incongruent,1.0
31,26.305329290048412,incongruent,1.0
34,28.50562172853841,incongruent,1.0
37,31.35209823397469,congruent,1.0
40,34.08336106155936,congruent,1.0
43,36.132705661200866,incongruent,1.0
46,38.189324004505934,congruent,1.0
49,40.248969797259065,incongruent,1.0
52,42.339935934915616,congruent,1.0
55,44.3826220084968,congruent,1.0
58,46.66552215275566,incongruent,1.0
61,49.073985014637145,incongruent,1.0
64,51.62261851168857,congruent,1.0
67,55.0157032858421,congruent,1.0
70,57.273294664190225,congruent,1.0
73,59.39113487077061,congruent,1.0
76,61.40038648067283,incongruent,1.0
79,64.25214061989543,congruent,1.0
82,68.7991402312686,incongruent,1.0
85,71.86018406725289,congruent,1.0
88,73.92394089548844,congruent,1.0
91,76.36459003599103,congruent,1.0
94,78.45524461761656,congruent,1.0
97,81.3645905102029,incongruent,1.0
100,83.55903895820565,incongruent,1.0
103,85.57438282452807,incongruent,1.0
106,88.01856370793573,congruent,1.0
109,90.3374567577034,incongruent,1.0
112,92.72019567263013,incongruent,1.0
115,95.6399491425307,congruent,1.0
118,98.40780734022162,congruent,1.0
121,105.90780734022162,break_message,4.0
124,116.49657889793824,congruent,1.0
127,119.09337700097234,incongruent,1.0
130,121.6352804195548,congruent,1.0
133,124.04289416864891,incongruent,1.0
136,126.46459107081586,incongruent,1.0
139,128.9244545811311,congruent,1.0
142,130.95500852564064,congruent,1.0
145,133.03731154858085,congruent,1.0
148,135.04571879383855,incongruent,1.0
151,137.06174640785795,congruent,1.0
154,139.39207598785055,incongruent,1.0
157,141.924360494873,incongruent,1.0
160,144.0777831721654,incongruent,1.0
163,146.57962320857598,congruent,1.0
166,148.6014948868577,incongruent,1.0
169,150.6585000284502,incongruent,1.0
172,152.71481932123797,congruent,1.0
175,154.7460380416596,congruent,1.0
178,157.79339224778553,incongruent,1.0
181,160.53297008174758,incongruent,1.0
184,162.9914634912771,incongruent,1.0
187,165.45085985301444,incongruent,1.0
190,167.46781652417394,congruent,1.0
193,169.78324719221354,congruent,1.0
196,171.95289966837586,congruent,1.0
199,174.13727083936917,congruent,1.0
202,176.75497013908716,congruent,1.0
205,179.14806715715355,incongruent,1.0
208,182.19411662902883,incongruent,1.0
211,185.17284413922764,incongruent,1.0
214,187.2648155035506,incongruent,1.0
217,189.88254180367056,congruent,1.0
220,192.14176705256577,incongruent,1.0
223,194.196110034613,congruent,1.0
226,196.702570806262,incongruent,1.0
229,198.80517789251417,congruent,1.0
232,201.07633252275753,congruent,1.0
235,203.14466426109195,congruent,1.0
238,205.1679921448535,incongruent,1.0
241,208.2019289254622,congruent,1.0
244,215.7019289254622,break_message,4.0
247,227.0289606178222,incongruent,1.0
250,229.1854309789458,incongruent,1.0
253,231.41546484281025,congruent,1.0
256,233.65225238769136,congruent,1.0
259,235.89286477810572,incongruent,1.0
262,237.90137628517556,congruent,1.0
265,240.55335308195436,incongruent,1.0
268,243.08962394918916,incongruent,1.0
271,245.09781552196057,congruent,1.0
274,247.21740002991265,congruent,1.0
277,249.66530055791745,incongruent,1.0
280,251.85303150540463,congruent,1.0
283,253.98901701720663,incongruent,1.0
286,256.1739599513124,congruent,1.0
289,258.5976840215967,congruent,1.0
292,261.0575955761512,incongruent,1.0
295,263.80320797502213,congruent,1.0
298,265.94634046608104,incongruent,1.0
301,269.346343878862,congruent,1.0
304,272.9395242910611,congruent,1.0
307,275.16725843170525,congruent,1.0
310,280.22240860381,incongruent,1.0
313,282.34883024762456,incongruent,1.0
316,285.36919957928677,incongruent,1.0
319,287.9127816227051,congruent,1.0
322,290.0931926613034,incongruent,1.0
325,292.217810881969,congruent,1.0
328,295.9312948904557,congruent,1.0
331,297.9874102433664,congruent,1.0
334,301.317336218651,congruent,1.0
337,303.3833210467487,incongruent,1.0
340,306.77947184185984,incongruent,1.0
343,309.45145874674176,incongruent,1.0
346,311.6948546819044,incongruent,1.0
349,314.1861160274844,incongruent,1.0
352,316.7135476884254,congruent,1.0
355,318.9700414021073,incongruent,1.0
358,321.152439566114,incongruent,1.0
361,325.24959733602617,congruent,1.0
364,327.2896844911104,congruent,1.0
367,334.7896844911104,break_message,4.0
