,onset,trial_type,duration
1,1.5675543095260782,go,1.0
4,3.9303840107646772,go,1.0
7,6.181991865281774,go,1.0
10,9.171035582876318,go,1.0
13,11.192263349603268,go,1.0
16,13.355956229223027,go,1.0
19,16.70481342080826,go,1.0
22,18.911694820480918,go,1.0
25,21.221490840761973,go,1.0
28,23.35960185319825,go,1.0
31,25.64206791788105,nogo,1.0
34,27.73405870607739,go,1.0
37,30.178976677905872,go,1.0
40,32.58346057365772,go,1.0
43,34.6387237117306,go,1.0
46,37.74878136699864,go,1.0
49,40.64777073805737,nogo,1.0
52,42.95879641864692,go,1.0
55,45.276828873871146,go,1.0
58,47.45828013046723,nogo,1.0
61,49.910228837016554,go,1.0
64,52.35217633294774,go,1.0
67,55.6507986736363,go,1.0
70,58.26159987429551,nogo,1.0
73,60.54791714980471,nogo,1.0
76,62.61222564795777,go,1.0
79,65.58297445540273,go,1.0
82,67.94807689358397,go,1.0
85,70.75099047116413,go,1.0
88,73.2337251181124,go,1.0
91,75.23688337343681,go,1.0
94,78.54948934698099,go,1.0
97,80.61598167377517,nogo,1.0
100,82.62290472153752,go,1.0
103,84.77023085627533,go,1.0
106,86.86588265768002,go,1.0
109,88.88479382647166,go,1.0
112,92.68916679943196,go,1.0
115,94.82203880184689,go,1.0
118,97.4749260321615,nogo,1.0
121,100.19903276075945,go,1.0
124,102.26616567154115,go,1.0
127,104.39392277923271,nogo,1.0
130,106.76674550915688,go,1.0
133,109.1301157725814,go,1.0
136,111.17974946326288,go,1.0
139,113.18591566207684,go,1.0
142,115.64188849079069,go,1.0
145,117.86311622581988,go,1.0
148,120.39343998684583,go,1.0
151,123.27998149364622,go,1.0
154,125.2946733404143,go,1.0
157,127.62119310058087,go,1.0
160,130.27117615173262,go,1.0
163,132.364069453933,go,1.0
166,135.47371388906728,go,1.0
169,137.9505066589926,go,1.0
172,139.9834495647078,nogo,1.0
175,141.99702513543818,go,1.0
178,144.0645160012823,go,1.0
181,146.1325864947872,go,1.0
184,148.5017162075783,go,1.0
187,151.09578086256298,go,1.0
190,158.59578086256298,break_message,4.0
193,169.21291884807727,nogo,1.0
196,171.71028366333738,go,1.0
199,173.90627516384365,go,1.0
202,176.474572067588,go,1.0
205,178.50280394311142,go,1.0
208,181.22884537518027,go,1.0
211,183.37815240528477,nogo,1.0
214,185.59554453903837,go,1.0
217,187.77159061083805,go,1.0
220,189.8396742432325,go,1.0
223,193.3785145925514,go,1.0
226,197.03342713623232,go,1.0
229,199.11738123422944,go,1.0
232,201.24894876282661,go,1.0
235,203.61826729374343,go,1.0
238,206.27487368891,go,1.0
241,208.57722133335537,nogo,1.0
244,210.7104289210812,nogo,1.0
247,212.80469471682588,nogo,1.0
250,215.31443867154658,go,1.0
253,217.88796426466413,go,1.0
256,221.4713634440236,go,1.0
259,223.5402744567281,go,1.0
262,227.08014050474128,go,1.0
