,onset,trial_type,duration
1,0.8555430549178005,go,1.0
4,2.932202646210602,go,1.0
7,7.180238758840736,go,1.0
10,9.208322426595528,go,1.0
13,11.431109705309872,go,1.0
16,13.484732259156461,go,1.0
19,15.859511901937367,go,1.0
22,17.999297240991677,go,1.0
25,20.122095561768344,go,1.0
28,22.55885826588037,go,1.0
31,24.94478091607899,go,1.0
34,27.12157156606193,go,1.0
37,30.099574972227007,go,1.0
40,32.45711016215278,nogo,1.0
43,34.67224664503484,nogo,1.0
46,36.92928184667226,go,1.0
49,39.45399280849216,nogo,1.0
52,42.22689073177211,go,1.0
55,44.72666836447798,go,1.0
58,46.741852594288126,go,1.0
61,48.93479806461464,nogo,1.0
64,51.440452638040135,go,1.0
67,53.66097367389522,go,1.0
70,55.72292706394117,go,1.0
73,57.902058415650636,go,1.0
76,59.90392520287561,go,1.0
79,63.87767181305714,go,1.0
82,67.05586954342095,go,1.0
85,69.32450764587055,go,1.0
88,71.56954736541587,go,1.0
91,74.76287599481562,go,1.0
94,77.22982892131583,go,1.0
97,79.97304898908405,nogo,1.0
100,82.07628646821283,go,1.0
103,84.66318935805586,go,1.0
106,86.87836298535413,go,1.0
109,89.39128985632456,go,1.0
112,92.911474945934,go,1.0
115,95.50686399050221,go,1.0
118,97.52503136357619,go,1.0
121,99.64117297907165,go,1.0
124,101.72471883485572,go,1.0
127,104.51649010155228,go,1.0
130,106.97433648025901,go,1.0
133,109.3547974306752,go,1.0
136,111.41047842728847,nogo,1.0
139,114.19228405053047,go,1.0
142,116.48970120768023,nogo,1.0
145,118.64303268036419,go,1.0
148,122.20879955604694,go,1.0
151,124.4060263431291,go,1.0
154,126.97953481343144,go,1.0
157,129.61747470394485,go,1.0
160,131.81904579574336,go,1.0
163,134.0576741887788,go,1.0
166,136.41019218828936,go,1.0
169,139.99703507320365,nogo,1.0
172,142.15581904972453,go,1.0
175,144.46496242207286,go,1.0
178,146.62735315662383,go,1.0
181,148.82135875886655,go,1.0
184,150.87255187190803,nogo,1.0
187,153.29154469428116,go,1.0
190,160.79154469428116,break_message,4.0
193,171.49376950073915,go,1.0
196,173.5127487093966,go,1.0
199,176.64738614814053,go,1.0
202,180.28555781525648,go,1.0
205,182.81512549252977,go,1.0
208,185.14439941364012,go,1.0
211,187.43159812174855,go,1.0
214,189.5726609787349,go,1.0
217,191.60029640444003,go,1.0
220,195.00401698287448,go,1.0
223,197.00463297727404,go,1.0
226,201.05118538147158,go,1.0
229,204.741640021783,go,1.0
232,206.88121457767656,go,1.0
235,209.43289759783235,go,1.0
238,211.7055739919538,go,1.0
241,213.71163331588093,nogo,1.0
244,216.24810703250586,go,1.0
247,219.00120820722785,go,1.0
250,221.24564913885706,go,1.0
253,223.3130991395493,go,1.0
256,225.76462767793112,go,1.0
259,227.80934788350248,go,1.0
262,229.8624516829988,nogo,1.0
265,232.19774068002414,go,1.0
268,235.30865939227567,go,1.0
271,237.32156889246275,go,1.0
274,239.80500090141135,nogo,1.0
277,241.90095296038388,go,1.0
280,244.18793218636122,go,1.0
283,246.50027837392503,go,1.0
286,248.97305218873043,go,1.0
289,252.00729401595106,go,1.0
292,254.2174282017656,go,1.0
295,256.7448751941205,go,1.0
298,260.9199042976662,go,1.0
301,263.5523294765427,go,1.0
304,266.65798174033955,nogo,1.0
307,268.70296503870986,nogo,1.0
310,270.9185079044432,go,1.0
313,275.0520992136058,go,1.0
316,277.0622601060851,go,1.0
319,279.26710271179485,go,1.0
322,281.94548049413663,go,1.0
325,283.9608645201774,go,1.0
328,286.75374763916125,go,1.0
331,289.11061564298353,go,1.0
334,291.877755785635,go,1.0
337,294.09307141544633,go,1.0
340,296.72293732832816,nogo,1.0
343,299.28837962749094,nogo,1.0
346,301.4563850914973,nogo,1.0
349,303.94603104461464,go,1.0
352,306.0045543724931,go,1.0
355,308.11718997888033,go,1.0
358,310.2391193284083,go,1.0
361,312.4099038388044,go,1.0
364,314.69108185556723,go,1.0
367,316.8504938770444,go,1.0
370,319.04952246083496,go,1.0
373,321.0757021246739,go,1.0
376,323.52204636578335,nogo,1.0
379,326.62560536490327,go,1.0
382,334.12560536490327,break_message,4.0
385,346.06588441086967,go,1.0
388,348.26351994603425,go,1.0
391,350.7083553282236,go,1.0
394,353.0473667238268,go,1.0
397,356.347682392661,go,1.0
400,358.58186277013874,go,1.0
403,360.62548607382644,go,1.0
406,362.9437628744082,nogo,1.0
409,365.4208941394002,go,1.0
412,368.3789337032913,go,1.0
415,370.4541471483465,nogo,1.0
418,373.22016637944563,go,1.0
421,375.3315119743949,go,1.0
424,377.39340222147416,go,1.0
427,379.4233649362822,nogo,1.0
430,381.57870767166753,go,1.0
433,383.60494094266187,go,1.0
436,387.323647533681,go,1.0
439,389.6628949746438,nogo,1.0
442,392.0390843540712,go,1.0
445,394.2343175998354,nogo,1.0
448,396.78470491785157,go,1.0
451,399.2541591441184,go,1.0
454,401.281600446977,go,1.0
457,403.42100376296753,go,1.0
460,405.56124726945694,nogo,1.0
463,407.82932578117743,go,1.0
466,409.99044048619663,go,1.0
469,412.3738231140314,go,1.0
472,414.3801827965503,go,1.0
475,416.75064761485515,go,1.0
478,419.4115558682074,go,1.0
481,421.45199161207415,go,1.0
484,423.55560139326224,go,1.0
487,426.7307485250609,go,1.0
490,428.8215827819746,go,1.0
493,432.5867197320289,go,1.0
496,435.2161733691356,go,1.0
499,437.22689756394624,go,1.0
502,439.30471215419243,go,1.0
505,441.56197622524815,go,1.0
508,443.7775615224172,go,1.0
511,446.44248027817554,nogo,1.0
514,448.53069356859623,go,1.0
517,450.67162017533275,go,1.0
520,452.7219973884956,go,1.0
523,454.9949293865606,nogo,1.0
526,457.073877855602,go,1.0
529,459.3154386658236,go,1.0
532,461.5924025896626,go,1.0
535,464.42516818194724,go,1.0
538,467.50085469540755,go,1.0
541,469.94961354238524,go,1.0
544,472.407632168705,go,1.0
547,475.29226666870886,go,1.0
550,477.45942838618384,go,1.0
553,479.5183883349417,go,1.0
556,481.75773755315845,nogo,1.0
559,484.3422509918379,go,1.0
562,486.5734956295202,go,1.0
565,488.7211406888204,go,1.0
568,491.1518868037748,go,1.0
571,493.22807221790333,go,1.0
574,500.72807221790333,break_message,4.0
