,onset,trial_type,duration
1,0.6925805909794444,cue_cti_stim_double_cue_400,1.5
4,4.030944263208619,cue_cti_stim_invalid_cue_400,1.5
7,6.712621904953518,cue_cti_stim_no_cue_400,1.5
10,9.896112348284312,cue_cti_stim_valid_cue_400,1.5
13,12.48432699933841,cue_cti_stim_no_cue_400,1.5
16,16.731976676720066,cue_cti_stim_valid_cue_400,1.5
19,20.269813220695276,cue_cti_stim_double_cue_400,1.5
22,22.906291716187894,cue_cti_stim_double_cue_400,1.5
25,25.474032680986607,cue_cti_stim_no_cue_400,1.5
28,28.015246100607364,cue_cti_stim_invalid_cue_400,1.5
31,31.703645211394473,cue_cti_stim_double_cue_400,1.5
34,34.236747176311624,cue_cti_stim_no_cue_400,1.5
37,37.71203720108217,cue_cti_stim_double_cue_400,1.5
40,40.26561843363747,cue_cti_stim_double_cue_400,1.5
43,43.19630622164189,cue_cti_stim_no_cue_400,1.5
46,45.727088803878175,cue_cti_stim_no_cue_400,1.5
49,49.4510285652452,cue_cti_stim_double_cue_400,1.5
52,53.374363055228315,cue_cti_stim_no_cue_400,1.5
55,56.56638286061627,cue_cti_stim_valid_cue_400,1.5
58,59.698318060517146,cue_cti_stim_valid_cue_400,1.5
61,62.73513389522871,cue_cti_stim_valid_cue_400,1.5
64,65.80686401837332,cue_cti_stim_no_cue_400,1.5
67,68.86087094674309,cue_cti_stim_invalid_cue_400,1.5
70,72.12962349262061,cue_cti_stim_valid_cue_400,1.5
73,74.77396527249871,cue_cti_stim_double_cue_400,1.5
76,78.31486934783376,cue_cti_stim_valid_cue_400,1.5
79,80.83639887845558,cue_cti_stim_valid_cue_400,1.5
82,83.63178977241833,cue_cti_stim_no_cue_400,1.5
85,86.17337981866385,cue_cti_stim_double_cue_400,1.5
88,88.84981279034923,cue_cti_stim_no_cue_400,1.5
91,91.58266137751276,cue_cti_stim_invalid_cue_400,1.5
94,94.21034749592376,cue_cti_stim_no_cue_400,1.5
97,97.82807891531321,cue_cti_stim_double_cue_400,1.5
100,101.12296472459025,cue_cti_stim_double_cue_400,1.5
103,104.00305614708354,cue_cti_stim_no_cue_400,1.5
106,106.67371105683068,cue_cti_stim_no_cue_400,1.5
109,109.64013237590423,cue_cti_stim_valid_cue_400,1.5
112,113.59337330615953,cue_cti_stim_double_cue_400,1.5
115,116.19553868909583,cue_cti_stim_valid_cue_400,1.5
118,118.94102793409552,cue_cti_stim_double_cue_400,1.5
121,121.9365857986397,cue_cti_stim_valid_cue_400,1.5
124,124.75283663455778,cue_cti_stim_double_cue_400,1.5
127,127.39330198169358,cue_cti_stim_double_cue_400,1.5
130,129.9661380132463,cue_cti_stim_invalid_cue_400,1.5
133,133.0252953942421,cue_cti_stim_valid_cue_400,1.5
136,135.5716451284459,cue_cti_stim_double_cue_400,1.5
139,139.98099880174593,cue_cti_stim_double_cue_400,1.5
142,142.514812750067,cue_cti_stim_no_cue_400,1.5
145,145.23434518878804,cue_cti_stim_no_cue_400,1.5
148,148.81882408939094,cue_cti_stim_valid_cue_400,1.5
