,onset,trial_type,duration
1,0.9019824851246858,cue_cti_stim_invalid_cue_400,1.5
4,4.472999203103821,cue_cti_stim_double_cue_400,1.5
7,7.173025294711415,cue_cti_stim_no_cue_400,1.5
10,9.786170200539066,cue_cti_stim_valid_cue_400,1.5
13,12.668663157724778,cue_cti_stim_double_cue_400,1.5
16,15.801432828208766,cue_cti_stim_double_cue_400,1.5
19,18.69952433833021,cue_cti_stim_double_cue_400,1.5
22,21.26878842492745,cue_cti_stim_valid_cue_400,1.5
25,24.553368087106065,cue_cti_stim_no_cue_400,1.5
28,27.40337635471431,cue_cti_stim_valid_cue_400,1.5
31,30.35315362560555,cue_cti_stim_no_cue_400,1.5
34,33.10631904940657,cue_cti_stim_invalid_cue_400,1.5
37,35.71010246795004,cue_cti_stim_double_cue_400,1.5
40,40.201745417784764,cue_cti_stim_no_cue_400,1.5
43,44.07197848946508,cue_cti_stim_valid_cue_400,1.5
46,47.24922113055867,cue_cti_stim_double_cue_400,1.5
49,50.187228556412286,cue_cti_stim_double_cue_400,1.5
52,52.91138172770597,cue_cti_stim_no_cue_400,1.5
55,57.14068400332827,cue_cti_stim_double_cue_400,1.5
58,59.90539752111179,cue_cti_stim_valid_cue_400,1.5
61,62.52310897218033,cue_cti_stim_valid_cue_400,1.5
64,65.2909278789279,cue_cti_stim_double_cue_400,1.5
67,68.72367061767194,cue_cti_stim_valid_cue_400,1.5
70,73.65477696475378,cue_cti_stim_valid_cue_400,1.5
73,76.2531481431055,cue_cti_stim_no_cue_400,1.5
76,78.78457278202306,cue_cti_stim_double_cue_400,1.5
79,81.61237053735013,cue_cti_stim_no_cue_400,1.5
82,84.13720281063416,cue_cti_stim_valid_cue_400,1.5
85,86.99375530801075,cue_cti_stim_valid_cue_400,1.5
88,90.38309022593543,cue_cti_stim_no_cue_400,1.5
91,93.19849172564012,cue_cti_stim_double_cue_400,1.5
94,95.71756688187516,cue_cti_stim_no_cue_400,1.5
97,98.29082543075083,cue_cti_stim_double_cue_400,1.5
100,102.15889192384995,cue_cti_stim_no_cue_400,1.5
103,104.86027690704023,cue_cti_stim_no_cue_400,1.5
106,107.92535659716447,cue_cti_stim_double_cue_400,1.5
109,111.08912166407856,cue_cti_stim_invalid_cue_400,1.5
112,113.82551871873378,cue_cti_stim_valid_cue_400,1.5
115,116.47211616124395,cue_cti_stim_no_cue_400,1.5
118,119.55198568809061,cue_cti_stim_valid_cue_400,1.5
121,122.74687811865037,cue_cti_stim_no_cue_400,1.5
124,125.50189931358473,cue_cti_stim_valid_cue_400,1.5
127,128.17436558164198,cue_cti_stim_double_cue_400,1.5
130,130.7054450652935,cue_cti_stim_no_cue_400,1.5
133,133.4605098553235,cue_cti_stim_invalid_cue_400,1.5
136,136.72793000616667,cue_cti_stim_no_cue_400,1.5
139,140.50255355019786,cue_cti_stim_double_cue_400,1.5
142,143.29897473368774,cue_cti_stim_double_cue_400,1.5
145,146.90484237272796,cue_cti_stim_no_cue_400,1.5
148,151.0036592132531,cue_cti_stim_double_cue_400,1.5
