,onset,trial_type,duration
1,0.8105330048184678,cue_b,0.5
2,1.3105330048184678,delay,1.5
3,2.810533004818468,stim_bx,1.0
6,5.865810671248189,cue_a,0.5
7,6.365810671248189,delay,4.5
8,10.86581067124819,stim_ay,1.0
11,13.293415074306127,cue_b,0.5
12,13.793415074306127,delay,1.5
13,15.293415074306127,stim_bx,1.0
16,17.619719210345757,cue_b,0.5
17,18.119719210345757,delay,1.5
18,19.619719210345757,stim_by,1.0
21,24.38744918186284,cue_a,0.5
22,24.88744918186284,delay,3.0
23,27.88744918186284,stim_ax,1.0
26,30.60202494733775,cue_a,0.5
27,31.10202494733775,delay,3.0
28,34.10202494733775,stim_ay,1.0
31,36.63371234059192,cue_a,0.5
32,37.13371234059192,delay,3.0
33,40.13371234059192,stim_ax,1.0
36,42.782353285911654,cue_a,0.5
37,43.282353285911654,delay,4.5
38,47.782353285911654,stim_ax,1.0
41,50.42799466555058,cue_b,0.5
42,50.92799466555058,delay,3.0
43,53.92799466555058,stim_by,1.0
46,60.30835677080991,cue_a,0.5
47,60.80835677080991,delay,4.5
48,65.30835677080991,stim_ax,1.0
51,68.15341127226633,cue_b,0.5
52,68.65341127226633,delay,3.0
53,71.65341127226633,stim_bx,1.0
56,73.65704872557616,cue_a,0.5
57,74.15704872557616,delay,1.5
58,75.65704872557616,stim_ax,1.0
61,78.68628018605587,cue_a,0.5
62,79.18628018605587,delay,3.0
63,82.18628018605587,stim_ay,1.0
66,84.20327533356462,cue_b,0.5
67,84.70327533356462,delay,3.0
68,87.70327533356462,stim_by,1.0
71,89.73598164455595,cue_a,0.5
72,90.23598164455595,delay,4.5
73,94.73598164455595,stim_ax,1.0
76,97.34443935361176,cue_b,0.5
77,97.84443935361176,delay,3.0
78,100.84443935361176,stim_by,1.0
81,104.280199902452,cue_a,0.5
82,104.780199902452,delay,4.5
83,109.280199902452,stim_ay,1.0
86,111.51522299117573,cue_b,0.5
87,112.01522299117573,delay,4.5
88,116.51522299117573,stim_by,1.0
91,118.65374089958924,cue_b,0.5
92,119.15374089958924,delay,4.5
93,123.65374089958924,stim_bx,1.0
96,125.70199199276396,cue_b,0.5
97,126.20199199276396,delay,1.5
98,127.70199199276396,stim_bx,1.0
101,131.6951389252552,cue_a,0.5
102,132.1951389252552,delay,1.5
103,133.6951389252552,stim_ax,1.0
106,137.1061855277009,cue_a,0.5
107,137.6061855277009,delay,1.5
108,139.1061855277009,stim_ay,1.0
111,141.14178703778697,cue_a,0.5
112,141.64178703778697,delay,3.0
113,144.64178703778697,stim_ay,1.0
116,146.92844258852088,cue_a,0.5
117,147.42844258852088,delay,4.5
118,151.92844258852088,stim_ax,1.0
121,154.69775180227396,cue_a,0.5
122,155.19775180227396,delay,4.5
123,159.69775180227396,stim_ax,1.0
126,162.09220814306693,cue_b,0.5
127,162.59220814306693,delay,1.5
128,164.09220814306693,stim_bx,1.0
131,166.4685160173438,cue_a,0.5
