,onset,trial_type,duration
1,1.5434376657944908,cue_a,0.5
2,2.0434376657944906,delay,1.5
3,3.5434376657944906,stim_ay,1.0
6,5.893739604323643,cue_b,0.5
7,6.393739604323643,delay,4.5
8,10.893739604323642,stim_by,1.0
11,15.74903490454624,cue_a,0.5
12,16.249034904546242,delay,3.0
13,19.249034904546242,stim_ax,1.0
16,21.76586547685165,cue_b,0.5
17,22.26586547685165,delay,4.5
18,26.76586547685165,stim_bx,1.0
21,28.980908656782443,cue_a,0.5
22,29.480908656782443,delay,3.0
23,32.48090865678245,stim_ax,1.0
26,34.61349810110651,cue_b,0.5
27,35.11349810110651,delay,3.0
28,38.11349810110651,stim_by,1.0
31,40.32360176237641,cue_a,0.5
32,40.82360176237641,delay,1.5
33,42.32360176237641,stim_ax,1.0
36,44.47668375268276,cue_a,0.5
37,44.97668375268276,delay,1.5
38,46.47668375268276,stim_ax,1.0
41,49.21030651261003,cue_b,0.5
42,49.71030651261003,delay,4.5
43,54.21030651261003,stim_by,1.0
46,56.24104702064458,cue_a,0.5
47,56.74104702064458,delay,3.0
48,59.74104702064458,stim_ay,1.0
51,62.2309109951856,cue_a,0.5
52,62.7309109951856,delay,4.5
53,67.23091099518561,stim_ax,1.0
56,69.6511896358144,cue_a,0.5
57,70.1511896358144,delay,1.5
58,71.6511896358144,stim_ax,1.0
61,73.93840471925408,cue_a,0.5
62,74.43840471925408,delay,1.5
63,75.93840471925408,stim_ax,1.0
66,78.62915751655984,cue_a,0.5
67,79.12915751655984,delay,4.5
68,83.62915751655984,stim_ay,1.0
71,85.91884723694689,cue_a,0.5
72,86.41884723694689,delay,3.0
73,89.41884723694689,stim_ax,1.0
76,91.52457157479465,cue_b,0.5
77,92.02457157479465,delay,1.5
78,93.52457157479465,stim_bx,1.0
81,95.86006197399033,cue_a,0.5
82,96.36006197399033,delay,1.5
83,97.86006197399033,stim_ay,1.0
86,100.06280680600908,cue_a,0.5
87,100.56280680600908,delay,1.5
88,102.06280680600908,stim_ay,1.0
91,104.3498296176256,cue_a,0.5
92,104.8498296176256,delay,1.5
93,106.3498296176256,stim_ax,1.0
96,108.86298798793518,cue_b,0.5
97,109.36298798793518,delay,3.0
98,112.36298798793518,stim_by,1.0
101,114.49318536079682,cue_a,0.5
102,114.99318536079682,delay,4.5
103,119.49318536079682,stim_ax,1.0
106,121.58328977623731,cue_a,0.5
107,122.08328977623731,delay,4.5
108,126.58328977623731,stim_ax,1.0
111,128.79711605206052,cue_b,0.5
112,129.29711605206052,delay,4.5
113,133.79711605206052,stim_bx,1.0
116,135.8034510100084,cue_b,0.5
117,136.3034510100084,delay,4.5
118,140.8034510100084,stim_bx,1.0
121,143.09384580437248,cue_a,0.5
122,143.59384580437248,delay,1.5
123,145.09384580437248,stim_ax,1.0
126,147.24506513489052,cue_b,0.5
127,147.74506513489052,delay,3.0
128,150.74506513489052,stim_by,1.0
131,152.84672831309615,cue_a,0.5
132,153.34672831309615,delay,3.0
133,156.34672831309615,stim_ax,1.0
136,158.49119934297715,cue_b,0.5
137,158.99119934297715,delay,1.5
138,160.49119934297715,stim_by,1.0
141,163.7984514403138,cue_a,0.5
142,164.2984514403138,delay,3.0
143,167.2984514403138,stim_ax,1.0
146,170.64785985745746,cue_a,0.5
147,171.14785985745746,delay,1.5
148,172.64785985745746,stim_ax,1.0
151,174.73657174334812,cue_a,0.5
152,175.23657174334812,delay,3.0
153,178.23657174334812,stim_ay,1.0
156,180.2548685131061,cue_a,0.5
157,180.7548685131061,delay,1.5
158,182.2548685131061,stim_ax,1.0
161,185.01822398400043,cue_a,0.5
162,185.51822398400043,delay,3.0
163,188.51822398400043,stim_ax,1.0
166,190.81840130096504,cue_a,0.5
167,191.31840130096504,delay,3.0
168,194.31840130096504,stim_ax,1.0
171,196.33606190521184,cue_a,0.5
