Unnamed: 0,onset,trial_type,duration
1,2.2909476317436512,emc,14.0
9,16.290947631743652,recall,5.0
11,23.775161756443016,emc,14.0
19,37.77516175644301,recall,5.0
21,46.34038355953387,emc,14.0
29,60.34038355953387,recall,5.0
31,67.96082616375992,emc,14.0
39,81.96082616375992,recall,5.0
41,90.84974682310954,emc,14.0
49,104.84974682310954,recall,5.0
51,112.54153748701331,emc,14.0
59,126.54153748701331,recall,5.0
61,133.55354280656798,emc,14.0
69,147.55354280656798,recall,5.0
71,158.7897720422142,emc,14.0
79,172.7897720422142,recall,5.0
81,183.7897720422142,break_message,4.0
84,196.79325996946991,emc,14.0
92,210.79325996946991,recall,5.0
94,218.43013582009283,emc,14.0
102,232.43013582009283,recall,5.0
104,240.73410425347052,emc,14.0
112,254.73410425347052,recall,5.0
114,262.0505115778443,emc,14.0
122,276.0505115778443,recall,5.0
124,290.7002985497703,emc,14.0
132,304.7002985497703,recall,5.0
134,312.562465965709,emc,14.0
142,326.562465965709,recall,5.0
144,342.93541241732083,emc,14.0
152,356.93541241732083,recall,5.0
154,365.04899454634375,emc,14.0
162,379.04899454634375,recall,5.0
164,390.04899454634375,break_message,4.0
167,402.3384396312739,emc,14.0
175,416.3384396312739,recall,5.0
177,423.6155310300694,emc,14.0
185,437.6155310300694,recall,5.0
187,450.72223601585586,emc,14.0
195,464.72223601585586,recall,5.0
197,475.0941034818846,emc,14.0
205,489.0941034818846,recall,5.0
207,499.17477061293897,emc,14.0
215,513.174770612939,recall,5.0
217,531.6511633968286,emc,14.0
225,545.6511633968286,recall,5.0
227,553.1248341786788,emc,14.0
235,567.1248341786788,recall,5.0
237,585.0858597199862,emc,14.0
245,599.0858597199862,recall,5.0
247,610.0858597199862,break_message,4.0
