,onset,trial_type,duration
1,0.5219116015991938,starter_trial,1.0
4,2.617631481830886,one_back,1.0
7,4.637308869516531,one_back,1.0
10,6.671742939521616,one_back,1.0
13,8.810689362105093,one_back,1.0
16,11.13487913742519,one_back,1.0
19,13.24680227194683,one_back,1.0
22,15.333169239807859,one_back,1.0
25,17.42901687570457,one_back,1.0
28,19.506318467044366,one_back,1.0
31,21.552111185322204,one_back,1.0
34,23.726659725754825,one_back,1.0
37,25.834431152338546,one_back,1.0
40,27.834431152338546,break_message,4.0
43,33.354287569516686,starter_trial,1.0
46,35.42070978968534,starter_trial,1.0
49,38.67216004431522,two_back,1.0
52,40.682528385281294,two_back,1.0
55,42.81955649043924,two_back,1.0
58,45.96227676893698,two_back,1.0
61,48.31536403380152,two_back,1.0
64,50.4274749125374,two_back,1.0
67,53.54735794677776,two_back,1.0
70,55.85905091791043,two_back,1.0
73,58.063669519002595,two_back,1.0
76,60.63304647458487,two_back,1.0
79,62.900739399484216,two_back,1.0
82,65.10569002270844,two_back,1.0
85,67.10569002270844,break_message,4.0
88,72.28594192915855,starter_trial,1.0
91,74.6718578212607,one_back,1.0
94,76.75849073324976,one_back,1.0
97,78.7685726904369,one_back,1.0
100,80.79314416464634,one_back,1.0
103,83.190744200678,one_back,1.0
106,85.29950609581553,one_back,1.0
109,88.35498485865081,one_back,1.0
112,90.99938180737148,one_back,1.0
115,93.4300494440556,one_back,1.0
118,96.98187919546538,one_back,1.0
121,99.81776037954029,one_back,1.0
124,102.1844685597425,one_back,1.0
127,104.1844685597425,break_message,4.0
130,110.34273145409706,starter_trial,1.0
133,112.53165682318001,starter_trial,1.0
136,114.8976218446098,two_back,1.0
139,117.06994071535121,two_back,1.0
142,120.04575287359313,two_back,1.0
145,122.24570641310065,two_back,1.0
148,126.11005184164736,two_back,1.0
151,128.61244269006986,two_back,1.0
154,130.96819423460892,two_back,1.0
157,133.71520822087416,two_back,1.0
160,135.98616753793794,two_back,1.0
163,139.88844547033872,two_back,1.0
166,141.89009994169086,two_back,1.0
169,144.71152638698518,two_back,1.0
172,146.71152638698518,break_message,4.0
175,151.7797316298662,starter_trial,1.0
178,153.8984359835805,one_back,1.0
181,156.10504788403873,one_back,1.0
184,158.26491137422735,one_back,1.0
187,160.34013350808678,one_back,1.0
190,162.94802433160632,one_back,1.0
193,165.0009510500061,one_back,1.0
196,167.8358624344362,one_back,1.0
199,170.58160435720922,one_back,1.0
202,174.52738546518083,one_back,1.0
205,176.7358469660157,one_back,1.0
208,179.85604994603253,one_back,1.0
211,183.28414295033724,one_back,1.0
214,185.28414295033724,break_message,4.0
217,190.35268115280323,starter_trial,1.0
220,192.58169958124034,starter_trial,1.0
223,194.95997163241012,two_back,1.0
226,197.01757347182763,two_back,1.0
229,199.77453005363546,two_back,1.0
232,202.37363183150333,two_back,1.0
235,204.90968037611265,two_back,1.0
238,206.97402087703185,two_back,1.0
241,209.63543608315746,two_back,1.0
244,212.96409990987357,two_back,1.0
247,216.38414938915224,two_back,1.0
250,219.0969518757017,two_back,1.0
253,221.11081599499494,two_back,1.0
256,223.39538714201345,two_back,1.0
259,225.39538714201345,break_message,4.0
262,230.70931582104524,starter_trial,1.0
265,232.74220140030064,one_back,1.0
268,234.77620045627137,one_back,1.0
271,237.20940044434525,one_back,1.0
274,239.4158715891096,one_back,1.0
277,241.5615836423778,one_back,1.0
280,243.80266823788145,one_back,1.0
283,249.0676151241856,one_back,1.0
286,252.4735178039531,one_back,1.0
289,255.06602247991464,one_back,1.0
292,257.4478203086164,one_back,1.0
295,260.4610810557241,one_back,1.0
298,263.39116097871147,one_back,1.0
301,265.39116097871147,break_message,4.0
304,270.7495671216042,starter_trial,1.0
307,272.98423538036764,starter_trial,1.0
310,274.99377632603114,two_back,1.0
313,277.5281610641684,two_back,1.0
316,279.80380170296803,two_back,1.0
319,282.8769025430098,two_back,1.0
322,284.9272982732561,two_back,1.0
325,286.9677814936382,two_back,1.0
328,289.0711330837205,two_back,1.0
331,291.48189083357056,two_back,1.0
334,294.0400859522359,two_back,1.0
337,296.5686241397611,two_back,1.0
340,298.75611863261184,two_back,1.0
343,300.79266996907296,two_back,1.0
346,302.79266996907296,break_message,4.0
349,308.3162042641654,starter_trial,1.0
352,310.92038644630895,one_back,1.0
355,313.2115595542794,one_back,1.0
358,315.5742708951167,one_back,1.0
361,318.4372648949669,one_back,1.0
364,320.7132576329373,one_back,1.0
367,322.7377415185268,one_back,1.0
370,324.75066429753826,one_back,1.0
373,327.0379125192568,one_back,1.0
376,329.13883746532514,one_back,1.0
379,331.59562888250264,one_back,1.0
382,333.92862205674675,one_back,1.0
385,336.0059308724241,one_back,1.0
388,338.0059308724241,break_message,4.0
391,343.1326658605619,starter_trial,1.0
394,345.35475855070194,starter_trial,1.0
397,347.9500968912902,two_back,1.0
400,350.4011471030126,two_back,1.0
403,353.0976801992566,two_back,1.0
406,357.9253011915033,two_back,1.0
409,360.0922137341048,two_back,1.0
412,362.5730438880255,two_back,1.0
415,364.66215016109595,two_back,1.0
418,366.6800407966008,two_back,1.0
421,368.781279693791,two_back,1.0
424,370.85071711766875,two_back,1.0
427,372.89786430116743,two_back,1.0
430,375.48722309950665,two_back,1.0
433,377.48722309950665,break_message,4.0
