Unnamed: 0,onset,trial_type,duration
1,2.85146295309078,emc,14.0
9,16.85146295309078,recall,7.0
11,26.34027930950252,emc,14.0
19,40.34027930950252,recall,7.0
21,57.87632556585945,emc,14.0
29,71.87632556585945,recall,7.0
31,81.65692399702952,emc,14.0
39,95.65692399702952,recall,7.0
41,109.8661781717844,emc,14.0
49,123.8661781717844,recall,7.0
51,137.34138220538492,emc,14.0
59,151.34138220538492,recall,7.0
61,160.79028467770962,emc,14.0
69,174.79028467770962,recall,7.0
71,184.05718425449956,emc,14.0
79,198.05718425449956,recall,7.0
81,211.05718425449956,break_message,4.0
84,225.4012342637347,emc,14.0
92,239.4012342637347,recall,7.0
94,248.46488771741056,emc,14.0
102,262.46488771741053,recall,7.0
104,272.89509104510853,emc,14.0
112,286.89509104510853,recall,7.0
114,299.4782996890142,emc,14.0
122,313.4782996890142,recall,7.0
124,323.8405463837965,emc,14.0
132,337.8405463837965,recall,7.0
134,356.08651179572894,emc,14.0
142,370.08651179572894,recall,7.0
144,381.3881364455576,emc,14.0
152,395.3881364455576,recall,7.0
154,407.2743114744946,emc,14.0
162,421.2743114744946,recall,7.0
164,434.2743114744946,break_message,4.0
167,448.5216485132549,emc,14.0
175,462.5216485132549,recall,7.0
177,475.5112025780985,emc,14.0
185,489.5112025780985,recall,7.0
187,503.2836536864826,emc,14.0
195,517.2836536864826,recall,7.0
197,526.4332357389728,emc,14.0
205,540.4332357389728,recall,7.0
207,549.5752521360247,emc,14.0
215,563.5752521360247,recall,7.0
217,581.2290838364224,emc,14.0
225,595.2290838364224,recall,7.0
227,604.2538813560705,emc,14.0
235,618.2538813560705,recall,7.0
237,631.4197361426194,emc,14.0
245,645.4197361426194,recall,7.0
247,658.4197361426194,break_message,4.0
