,onset,trial_type,duration
1,0.640520320778174,congruent,1.0
4,4.135818849797399,congruent,1.0
7,6.308659274208739,congruent,1.0
10,8.633177683021023,congruent,1.0
13,10.77815880405696,incongruent,1.0
16,13.36919814789656,incongruent,1.0
19,15.446965082284983,incongruent,1.0
22,17.599866100554088,incongruent,1.0
25,20.025756357560503,congruent,1.0
28,22.458828508108766,congruent,1.0
31,25.35739800729874,incongruent,1.0
34,27.54659148029114,incongruent,1.0
37,30.42048278523937,congruent,1.0
40,32.4360194497886,incongruent,1.0
43,34.49156376400189,incongruent,1.0
46,36.57529299275179,incongruent,1.0
49,39.00785592941194,incongruent,1.0
52,41.05336079813112,incongruent,1.0
55,43.754504456783216,congruent,1.0
58,45.9359148217737,congruent,1.0
61,48.42101367293232,congruent,1.0
64,50.76018444615252,incongruent,1.0
67,55.27852562775985,congruent,1.0
70,57.83536810352811,incongruent,1.0
73,60.54034226165924,congruent,1.0
76,62.9573808389081,congruent,1.0
79,65.33295253836675,incongruent,1.0
82,67.41537786014403,incongruent,1.0
85,70.07845916105117,incongruent,1.0
88,72.13057865704008,congruent,1.0
91,74.65447791888775,congruent,1.0
94,77.6514628210183,incongruent,1.0
97,79.72056611617093,congruent,1.0
100,81.81603603320032,congruent,1.0
103,83.8418958299852,congruent,1.0
106,86.00034502289958,incongruent,1.0
109,88.26063773512232,incongruent,1.0
112,90.51431997803333,congruent,1.0
115,92.58250023049031,incongruent,1.0
118,94.91448695825184,congruent,1.0
121,102.41448695825184,break_message,4.0
124,113.13688949161592,incongruent,1.0
127,115.81480702998513,congruent,1.0
130,117.98928588435552,incongruent,1.0
133,119.99840493918518,congruent,1.0
136,122.09025102635894,congruent,1.0
139,124.21529776650381,incongruent,1.0
142,127.17008472521617,congruent,1.0
145,131.11198952620134,congruent,1.0
148,133.21976890623964,congruent,1.0
151,135.474702673636,congruent,1.0
154,137.6581375127952,incongruent,1.0
157,140.14067617705447,incongruent,1.0
160,143.12437948962676,congruent,1.0
163,145.2604501401247,incongruent,1.0
166,147.89884080254657,congruent,1.0
169,150.92110768139938,congruent,1.0
172,153.47753969644134,incongruent,1.0
175,155.99048694785367,incongruent,1.0
178,158.9109905945737,congruent,1.0
181,161.18152816880846,incongruent,1.0
184,163.40972871724804,incongruent,1.0
187,165.4426853074771,congruent,1.0
190,167.50467950093892,incongruent,1.0
193,169.66533666979592,incongruent,1.0
196,173.08767232795574,congruent,1.0
199,175.10228053567064,incongruent,1.0
202,177.13416478402314,congruent,1.0
205,180.37466053860368,incongruent,1.0
208,182.80059644034694,incongruent,1.0
211,184.8208494677987,congruent,1.0
214,187.0701203916369,incongruent,1.0
217,189.53711984565606,congruent,1.0
220,191.7111945682011,incongruent,1.0
223,194.08180553214876,congruent,1.0
226,196.25947184413855,incongruent,1.0
229,198.37738595185812,incongruent,1.0
232,200.60875073341356,incongruent,1.0
235,202.89283798368524,congruent,1.0
238,205.40690396471945,congruent,1.0
241,208.1963622829737,congruent,1.0
244,215.6963622829737,break_message,4.0
247,226.76988800460842,congruent,1.0
250,228.82403707496903,incongruent,1.0
253,231.11552131341233,incongruent,1.0
256,233.2288897860977,congruent,1.0
259,235.30044976968296,congruent,1.0
262,237.4941970323708,congruent,1.0
265,239.58427476025236,congruent,1.0
268,241.90975379398134,congruent,1.0
271,244.09929293858463,congruent,1.0
274,246.2179949739847,incongruent,1.0
277,249.1587114383047,incongruent,1.0
280,251.517298913871,incongruent,1.0
283,253.79404935725103,incongruent,1.0
286,255.93043118730634,incongruent,1.0
289,258.4717066656431,incongruent,1.0
292,262.00554425531533,congruent,1.0
295,264.15548201232,congruent,1.0
298,266.60498391520684,congruent,1.0
301,269.1994934319996,congruent,1.0
304,271.2697979798974,incongruent,1.0
307,274.2266819459418,congruent,1.0
310,276.8172064236343,incongruent,1.0
313,279.26534947162975,congruent,1.0
316,281.3144158185532,congruent,1.0
319,285.075782604296,incongruent,1.0
322,287.67245001703657,incongruent,1.0
325,290.207838299942,congruent,1.0
328,294.45104996878507,incongruent,1.0
331,296.9806585146459,incongruent,1.0
334,299.3919099723578,incongruent,1.0
337,302.67751714864437,incongruent,1.0
340,304.80989886073854,congruent,1.0
343,307.75924774881406,incongruent,1.0
346,309.8245838906518,incongruent,1.0
349,312.1467946911424,incongruent,1.0
352,314.82185651634785,congruent,1.0
355,316.9488762063689,congruent,1.0
358,318.9974888774701,congruent,1.0
361,321.1955586515699,congruent,1.0
364,323.3115508716163,incongruent,1.0
367,330.8115508716163,break_message,4.0
