,onset,trial_type,duration
1,1.502224346146879,incongruent,1.0
4,3.6389810163058467,congruent,1.0
7,6.422857297662331,incongruent,1.0
10,8.590375004707745,incongruent,1.0
13,10.598223075849994,incongruent,1.0
16,12.610077724661847,incongruent,1.0
19,15.182226782812554,congruent,1.0
22,17.36237310403673,congruent,1.0
25,19.800814560703493,incongruent,1.0
28,22.356596189916743,congruent,1.0
31,24.36090799072049,congruent,1.0
34,26.582610046824083,congruent,1.0
37,29.123376985151268,congruent,1.0
40,31.708190770305578,incongruent,1.0
43,33.821201994794585,congruent,1.0
46,36.04748230000049,congruent,1.0
49,38.4593125943182,congruent,1.0
52,40.88193838263839,incongruent,1.0
55,43.65919006788482,incongruent,1.0
58,46.771593462988925,incongruent,1.0
61,49.44790527172263,incongruent,1.0
64,52.26543336340255,congruent,1.0
67,55.725034254916565,congruent,1.0
70,57.830318878795545,incongruent,1.0
73,59.950979779631766,incongruent,1.0
76,63.47830413800138,congruent,1.0
79,65.56112440871655,congruent,1.0
82,68.12049700090196,incongruent,1.0
85,70.29335803047589,congruent,1.0
88,72.80093303222935,incongruent,1.0
91,76.34203527808191,incongruent,1.0
94,78.99643490669574,incongruent,1.0
97,81.22657872551189,incongruent,1.0
100,83.62784431505888,incongruent,1.0
103,85.77086417263196,congruent,1.0
106,88.19407375350401,congruent,1.0
109,90.23853352174058,congruent,1.0
112,92.38259025942504,congruent,1.0
115,94.49538722311587,congruent,1.0
118,96.79926379276768,incongruent,1.0
121,104.29926379276768,break_message,4.0
124,115.06328879757639,incongruent,1.0
127,117.25258670929882,congruent,1.0
130,119.46700177370413,congruent,1.0
133,121.60585081889201,congruent,1.0
136,123.98445971506273,congruent,1.0
139,126.23543885467708,incongruent,1.0
142,128.27264524354138,incongruent,1.0
145,131.10538249909192,congruent,1.0
148,133.16806133126025,incongruent,1.0
151,135.17467325707045,incongruent,1.0
154,137.1805055384783,incongruent,1.0
157,140.53615289368852,congruent,1.0
160,142.8048360447953,congruent,1.0
163,145.12288833494154,incongruent,1.0
166,147.55493426046596,incongruent,1.0
169,149.83909753730046,congruent,1.0
172,152.0394845361711,congruent,1.0
175,156.60770384805775,incongruent,1.0
178,159.5788538389253,incongruent,1.0
181,161.7739160534228,congruent,1.0
184,163.8381642640708,incongruent,1.0
187,168.34721770839818,congruent,1.0
190,170.82863354522325,incongruent,1.0
193,173.68374711068992,congruent,1.0
196,176.2447786527617,incongruent,1.0
199,178.7025349501873,incongruent,1.0
202,180.7539259350918,incongruent,1.0
205,184.79768355051615,incongruent,1.0
208,186.86402133779026,congruent,1.0
211,188.93139893952505,congruent,1.0
214,190.936502772446,congruent,1.0
217,193.49044823167074,incongruent,1.0
220,195.88498978513644,congruent,1.0
223,198.56280112087106,congruent,1.0
226,200.67895536319935,congruent,1.0
229,204.18073036815196,congruent,1.0
232,206.54532284976733,incongruent,1.0
235,209.13667028101065,incongruent,1.0
238,211.15658535157908,congruent,1.0
241,214.3484451513566,incongruent,1.0
244,221.8484451513566,break_message,4.0
247,232.44897809698506,congruent,1.0
250,234.51704166263474,congruent,1.0
253,236.81292193508315,incongruent,1.0
256,239.3834609951448,congruent,1.0
259,241.59000964780643,incongruent,1.0
262,243.80550701862413,congruent,1.0
265,247.34444107463452,incongruent,1.0
268,249.832000082948,incongruent,1.0
271,252.0507702614641,congruent,1.0
274,254.65002301926893,incongruent,1.0
277,256.6802457577038,congruent,1.0
280,260.5959526296754,congruent,1.0
283,263.11538926507114,congruent,1.0
286,265.566587073057,congruent,1.0
289,267.6670030260511,congruent,1.0
292,269.7122839855754,incongruent,1.0
295,272.7485953865272,congruent,1.0
298,275.10836810209463,incongruent,1.0
301,277.6701630207419,congruent,1.0
304,280.0873902288104,congruent,1.0
307,282.6844394530165,incongruent,1.0
310,284.94745010875926,congruent,1.0
313,286.96238752572873,incongruent,1.0
316,288.9970061388399,incongruent,1.0
319,291.31822731798854,incongruent,1.0
322,294.37820351547856,incongruent,1.0
325,297.95746878966634,congruent,1.0
328,300.0809751405702,incongruent,1.0
331,302.2327905306706,incongruent,1.0
334,304.37689217808395,incongruent,1.0
337,306.56460185023116,incongruent,1.0
340,308.9410623418862,congruent,1.0
343,311.26396722974573,congruent,1.0
346,313.53628194848955,incongruent,1.0
349,315.620165502876,congruent,1.0
352,318.248817108232,incongruent,1.0
355,320.632825344496,incongruent,1.0
358,322.6697195591671,congruent,1.0
361,324.86379822418536,incongruent,1.0
364,327.7614595982488,congruent,1.0
367,335.2614595982488,break_message,4.0
