,onset,trial_type,duration
1,0.7106708308305463,start,1.15
4,2.8888587268526993,tsw_csw,1.15
7,5.570043098523578,tsw_csw,1.15
10,9.166884890619578,tsw_csw,1.15
13,11.397443974270866,tst_csw,1.15
16,13.583648118510622,tsw_csw,1.15
19,16.63480178769779,tsw_csw,1.15
22,18.961209933256136,tst_cst,1.15
25,21.337118430477105,tst_cst,1.15
28,23.600055758976772,tst_csw,1.15
31,26.706885825760395,tst_csw,1.15
34,29.11418502706595,tst_csw,1.15
37,31.348326690738954,tst_csw,1.15
40,34.237196746693854,tst_cst,1.15
43,38.06538005494089,tsw_csw,1.15
46,40.77989452968895,tsw_csw,1.15
49,43.44580957556631,tst_cst,1.15
52,45.91026192565857,tst_csw,1.15
55,48.09767036686699,tst_csw,1.15
58,50.313782445883476,tst_cst,1.15
61,53.587100311474124,tst_cst,1.15
64,55.737373495754554,tst_cst,1.15
67,57.90847308119067,tsw_csw,1.15
70,60.65772867077468,tsw_csw,1.15
73,63.42559417906058,tsw_csw,1.15
76,66.21518697903356,tst_csw,1.15
79,69.53957060459487,tst_csw,1.15
82,71.69834791435515,tsw_csw,1.15
85,74.03862355705117,tst_csw,1.15
88,76.55711119927136,tsw_csw,1.15
91,78.88647230976429,tst_cst,1.15
94,81.0588037445227,tsw_csw,1.15
97,83.21596744465447,tsw_csw,1.15
100,86.48204368970286,tsw_csw,1.15
103,89.03917415357806,tst_cst,1.15
106,93.7197260793239,tsw_csw,1.15
109,96.01005885214933,tst_cst,1.15
112,98.36033490521034,tst_cst,1.15
115,100.56222360790815,tsw_csw,1.15
118,104.5582587296004,tst_csw,1.15
121,106.75987032056176,tst_cst,1.15
124,108.95882503164385,tsw_csw,1.15
127,111.26261151088508,tst_csw,1.15
130,113.49750490226671,tsw_csw,1.15
133,116.59205293734247,tst_cst,1.15
136,119.91508657602857,tsw_csw,1.15
139,122.48379788662477,tst_cst,1.15
142,125.2322720451834,tsw_csw,1.15
145,127.52762375100137,tsw_csw,1.15
148,129.9494976877526,tst_csw,1.15
151,136.08615795179006,tsw_csw,1.15
154,138.26033389572754,tsw_csw,1.15
157,140.42979259469013,tsw_csw,1.15
160,143.08277726509155,tst_cst,1.15
163,145.4278110005625,tsw_csw,1.15
166,148.07025016079226,tst_cst,1.15
169,150.72529737892134,tsw_csw,1.15
172,152.92962278242624,tsw_csw,1.15
175,155.55580202351507,tsw_csw,1.15
178,159.73196351528804,tst_csw,1.15
181,162.39495971473963,tst_csw,1.15
184,165.20833084461225,tsw_csw,1.15
187,167.85288404863445,tsw_csw,1.15
190,170.42531163608405,tst_csw,1.15
193,172.6575177402375,tsw_csw,1.15
196,180.3075177402375,break_message,4.0
199,191.96960364179054,start,1.15
202,194.46267836502977,tsw_csw,1.15
205,197.16611587074325,tst_csw,1.15
208,199.36442454371814,tsw_csw,1.15
211,201.52160161049758,tst_cst,1.15
214,204.27730849905763,tst_csw,1.15
217,207.50891521268576,tst_csw,1.15
220,209.84808929095334,tsw_csw,1.15
223,212.07899656839655,tst_cst,1.15
226,214.3598519784216,tst_csw,1.15
229,216.68739843499185,tst_cst,1.15
232,219.40873709129752,tst_cst,1.15
235,222.4215514384031,tst_csw,1.15
238,225.61862707803596,tst_cst,1.15
241,228.04137015106073,tst_cst,1.15
244,230.25653554307655,tsw_csw,1.15
247,232.82675684602535,tsw_csw,1.15
250,235.67610271215437,tsw_csw,1.15
253,237.85252762904213,tsw_csw,1.15
256,240.0655569724299,tst_csw,1.15
259,242.35030277901024,tst_csw,1.15
262,245.186350971815,tsw_csw,1.15
265,247.4612353799742,tsw_csw,1.15
268,250.01452387025628,tsw_csw,1.15
271,252.5816878210675,tst_cst,1.15
274,254.96890998945634,tst_cst,1.15
277,257.547288186506,tsw_csw,1.15
280,260.5565850993051,tst_cst,1.15
283,263.31332442841534,tst_csw,1.15
286,266.1069410297521,tst_csw,1.15
289,268.2834964742456,tsw_csw,1.15
292,271.68283250527634,tsw_csw,1.15
295,274.3454326802343,tsw_csw,1.15
298,277.39265618306246,tst_csw,1.15
301,279.71903150976505,tsw_csw,1.15
304,281.997765583779,tsw_csw,1.15
307,286.65306226992374,tst_csw,1.15
310,289.1643335993607,tsw_csw,1.15
313,291.3318841163908,tsw_csw,1.15
316,294.10073720983326,tst_cst,1.15
319,296.5516826623652,tst_csw,1.15
322,298.85463041853427,tsw_csw,1.15
325,301.46926398438734,tst_cst,1.15
328,303.64420786151254,tst_cst,1.15
331,306.137666982473,tst_cst,1.15
334,308.59113645104134,tst_csw,1.15
337,311.68754773417163,tsw_csw,1.15
340,314.44792269903223,tst_cst,1.15
343,316.6531760464702,tsw_csw,1.15
346,320.14264150554874,tsw_csw,1.15
349,323.5823332384194,tst_cst,1.15
352,325.80718604047775,tsw_csw,1.15
355,328.5788907659604,tsw_csw,1.15
358,331.0753554756595,tsw_csw,1.15
361,333.52329943913753,tsw_csw,1.15
364,335.74383492225843,tst_cst,1.15
367,338.71590498406937,tst_csw,1.15
370,341.7099651194083,tst_csw,1.15
373,344.1079409423524,tst_csw,1.15
376,346.5519159194335,tsw_csw,1.15
379,348.7232334660525,tsw_csw,1.15
382,350.90400478735353,tsw_csw,1.15
385,353.151519013614,tsw_csw,1.15
388,356.44951370965407,tsw_csw,1.15
391,359.1997714361686,tsw_csw,1.15
394,366.84977143616857,break_message,4.0
397,377.80670400317314,start,1.15
400,379.98243116760614,tst_csw,1.15
403,382.28222687991,tsw_csw,1.15
406,385.39451962591346,tsw_csw,1.15
409,387.61311475863744,tsw_csw,1.15
412,390.4303230789344,tst_cst,1.15
415,392.5829699868525,tsw_csw,1.15
418,394.9383972373602,tsw_csw,1.15
421,397.93547085426974,tst_csw,1.15
424,400.1864135182717,tsw_csw,1.15
427,402.4363635714342,tst_cst,1.15
430,404.91463405644726,tst_csw,1.15
433,407.2606813377555,tsw_csw,1.15
436,409.7301044752145,tst_cst,1.15
439,412.2440042305567,tst_csw,1.15
442,415.50258068574624,tst_cst,1.15
445,418.07100747430985,tsw_csw,1.15
448,420.77521525948885,tsw_csw,1.15
451,423.82986705582874,tsw_csw,1.15
454,426.1457100114667,tsw_csw,1.15
457,428.5277657794031,tst_cst,1.15
460,430.8757194638632,tsw_csw,1.15
463,433.4995394152279,tst_cst,1.15
466,436.22688764786824,tst_cst,1.15
469,438.98978721823084,tst_cst,1.15
472,441.3850618118608,tst_cst,1.15
475,443.54498122376623,tsw_csw,1.15
478,445.83994430250505,tst_csw,1.15
481,448.5995930065713,tst_csw,1.15
484,451.66183286131456,tst_csw,1.15
487,454.6333665965293,tsw_csw,1.15
490,458.40695663527237,tst_cst,1.15
493,460.5945600986663,tsw_csw,1.15
496,463.6119790070889,tsw_csw,1.15
499,465.79129316048954,tsw_csw,1.15
502,468.2183581147961,tst_csw,1.15
505,470.9340151155827,tst_csw,1.15
508,474.58622742043264,tst_cst,1.15
511,477.3241547175569,tst_csw,1.15
514,479.67531647142334,tsw_csw,1.15
517,482.0313017511703,tst_csw,1.15
520,484.2845454230186,tst_cst,1.15
523,486.7304425470569,tst_csw,1.15
526,488.926563136762,tst_cst,1.15
529,491.30373717824955,tsw_csw,1.15
532,493.6099070786813,tsw_csw,1.15
535,495.987853179602,tst_csw,1.15
538,499.2988524084392,tst_cst,1.15
541,501.81728407758686,tsw_csw,1.15
544,504.0650555060677,tsw_csw,1.15
547,507.2243999217941,tst_csw,1.15
550,509.53640499730886,tsw_csw,1.15
553,512.0349882007395,tst_csw,1.15
556,515.3719868409693,tsw_csw,1.15
559,517.5369280250131,tst_cst,1.15
562,521.0928671447265,tsw_csw,1.15
565,523.3070008863887,tsw_csw,1.15
568,526.2110554788462,tsw_csw,1.15
571,528.5464291020558,tsw_csw,1.15
574,530.9072357593262,tsw_csw,1.15
577,533.3596289504434,tst_csw,1.15
580,535.9575817164457,tst_cst,1.15
583,538.9006830089928,tsw_csw,1.15
586,541.1104759801773,tsw_csw,1.15
589,543.5640843791878,tsw_csw,1.15
592,551.2140843791877,break_message,4.0
