,onset,trial_type,duration
1,0.9823693353448266,start,1.15
4,3.3916113376202226,tst_cst,1.15
7,5.584590069671187,tsw_csw,1.15
10,7.981631276374929,tsw_csw,1.15
13,10.504293103689534,tsw_csw,1.15
16,12.758897737983009,tst_cst,1.15
19,16.75942003789286,tst_cst,1.15
22,18.993139249909326,tst_csw,1.15
25,21.439951292292807,tsw_csw,1.15
28,23.749581357510955,tsw_csw,1.15
31,26.576697585903343,tst_csw,1.15
34,29.02537145639738,tst_cst,1.15
37,31.415415962759553,tst_csw,1.15
40,34.85779831874117,tsw_csw,1.15
43,37.95416015504036,tsw_csw,1.15
46,40.28301108830074,tsw_csw,1.15
49,42.67571250817397,tsw_csw,1.15
52,45.73231009914686,tst_cst,1.15
55,47.90087800000269,tsw_csw,1.15
58,50.617131137073315,tst_csw,1.15
61,52.784349239497544,tsw_csw,1.15
64,55.47577579937529,tst_csw,1.15
67,58.641881866812945,tst_csw,1.15
70,61.22654412753226,tsw_csw,1.15
73,63.65197409982671,tst_cst,1.15
76,66.78267099702782,tst_cst,1.15
79,69.55624135885058,tst_cst,1.15
82,71.84403286409368,tst_csw,1.15
85,74.42509068872758,tst_cst,1.15
88,77.2462888627588,tsw_csw,1.15
91,79.64640867481098,tsw_csw,1.15
94,82.29661723684735,tsw_csw,1.15
97,85.30473310115177,tsw_csw,1.15
100,88.70630890096574,tst_cst,1.15
103,90.87433603467116,tsw_csw,1.15
106,93.19310053771343,tst_csw,1.15
109,95.5050847572247,tst_csw,1.15
112,97.73140657651867,tst_csw,1.15
115,102.15590110696012,tsw_csw,1.15
118,104.94062950827531,tst_csw,1.15
121,107.3877842971823,tsw_csw,1.15
124,109.63076140369924,tsw_csw,1.15
127,111.82438401750406,tsw_csw,1.15
130,115.38667769995662,tsw_csw,1.15
133,117.9990324441459,tsw_csw,1.15
136,120.20083341979073,tsw_csw,1.15
139,122.71234163941568,tst_cst,1.15
142,125.39827514229954,tst_csw,1.15
145,129.6091235655112,tsw_csw,1.15
148,132.1627187680415,tst_csw,1.15
151,134.4733869666515,tsw_csw,1.15
154,137.14540133501188,tst_cst,1.15
157,139.39518427571883,tst_cst,1.15
160,142.31449710953171,tsw_csw,1.15
163,144.63977531816548,tst_csw,1.15
166,146.84915872026502,tsw_csw,1.15
169,149.01485259599073,tst_cst,1.15
172,153.70102685024023,tst_csw,1.15
175,155.9827375899816,tsw_csw,1.15
178,158.71517051097436,tsw_csw,1.15
181,161.4884735799154,tsw_csw,1.15
184,163.9186785887855,tst_cst,1.15
187,166.08473935294478,tst_csw,1.15
190,168.63756808419882,tst_cst,1.15
193,171.07755770782614,tsw_csw,1.15
196,178.72755770782615,break_message,4.0
199,190.07386342118792,start,1.15
202,193.80940303896807,tsw_csw,1.15
205,196.9709888849374,tst_cst,1.15
208,200.49866979478531,tst_csw,1.15
211,202.84873884956448,tst_csw,1.15
214,205.0412143693692,tst_csw,1.15
217,207.46334333032894,tsw_csw,1.15
220,209.9402290065916,tst_cst,1.15
223,212.14492600776933,tst_cst,1.15
226,214.32656157633198,tsw_csw,1.15
229,216.49164385579593,tst_cst,1.15
232,218.7437329138367,tsw_csw,1.15
235,221.3535255014318,tst_cst,1.15
238,223.92904485069604,tsw_csw,1.15
241,227.3419848067466,tst_csw,1.15
244,229.55192325781508,tst_csw,1.15
247,232.5793519755977,tsw_csw,1.15
250,234.93263792660983,tst_csw,1.15
253,237.16491219072017,tst_cst,1.15
256,239.41483892675072,tsw_csw,1.15
259,241.73841146407196,tst_cst,1.15
262,247.42908646625767,tst_cst,1.15
265,249.94754102086716,tsw_csw,1.15
