Unnamed: 0,onset,trial_type,duration
1,1.7607009486376826,go,1.0
4,3.983957369609593,stop,1.0
7,6.23882506543687,stop,1.0
10,8.313978193521912,go,1.0
13,11.074825073776962,go,1.0
16,13.426955113751678,go,1.0
19,15.4924434155416,go,1.0
22,18.011205123251962,stop,1.0
25,20.09339731054159,go,1.0
28,22.113943448704028,go,1.0
31,24.242877386025594,go,1.0
34,26.40045829914523,stop,1.0
37,28.484453758893356,go,1.0
40,30.62259511627152,stop,1.0
43,32.88971284770744,go,1.0
46,35.581586090188324,go,1.0
49,39.09040055608969,go,1.0
52,41.67704441445033,go,1.0
55,44.155202028774134,go,1.0
58,46.7962212960384,go,1.0
61,49.13510316175494,go,1.0
64,52.067022634013064,go,1.0
67,54.151286341715064,stop,1.0
70,56.52969967867891,go,1.0
73,58.96510698240208,stop,1.0
76,61.332316674758665,stop,1.0
79,63.46629332836084,go,1.0
82,65.7386949186118,stop,1.0
85,68.32026715127529,go,1.0
88,72.02767272348446,stop,1.0
91,74.06847466652428,go,1.0
94,76.75489150165896,stop,1.0
97,78.8993452137927,go,1.0
100,81.6244015036049,stop,1.0
103,84.17186356411635,go,1.0
106,86.54023657467378,go,1.0
109,89.39864047401788,stop,1.0
112,91.66769179659768,stop,1.0
115,94.07684395959882,go,1.0
118,96.46341447195596,stop,1.0
121,98.8675424476415,go,1.0
124,101.1499736123472,go,1.0
127,103.75591959814162,go,1.0
130,106.2088404575372,go,1.0
133,108.35411257207244,go,1.0
136,110.5756318051258,stop,1.0
139,112.68370408592284,stop,1.0
142,115.00569654272556,go,1.0
145,117.11433720369364,go,1.0
148,119.56837811643378,go,1.0
151,121.92555037906962,stop,1.0
154,124.177095069973,go,1.0
157,126.18551598817784,stop,1.0
160,129.7240216875174,stop,1.0
163,132.15330685492708,go,1.0
166,134.2617943480504,go,1.0
169,136.53378484289618,go,1.0
172,139.44714783655994,go,1.0
175,141.7063467672292,go,1.0
178,144.57095862262224,go,1.0
181,152.07095862262224,break_message,4.0
184,163.40478865398967,go,1.0
187,165.45115067759025,go,1.0
190,167.5695656839202,go,1.0
193,169.89802123236967,stop,1.0
196,172.1274247837609,stop,1.0
199,174.88841276463168,go,1.0
202,176.92998029605508,go,1.0
205,179.46668733930653,stop,1.0
208,181.7452857808699,stop,1.0
211,183.95478822972277,go,1.0
214,186.214433259524,go,1.0
217,188.3579539431987,go,1.0
220,192.31080388666064,go,1.0
223,195.18506475319165,go,1.0
226,197.74646367840103,stop,1.0
229,199.81860196764433,go,1.0
232,202.54299510044984,go,1.0
235,204.7442350018636,go,1.0
238,206.84393930503455,go,1.0
241,208.91379723936632,go,1.0
244,211.66295574302845,go,1.0
247,213.86853871979227,stop,1.0
250,215.9841625338997,stop,1.0
253,218.01949499519824,stop,1.0
256,220.16094321466437,go,1.0
259,222.3888829028763,go,1.0
262,224.41677624244787,go,1.0
265,226.49478920789997,stop,1.0
268,229.18202388950203,stop,1.0
271,231.2855621242773,stop,1.0
274,233.97515304096703,go,1.0
277,235.97759817045355,go,1.0
280,238.97124986787173,go,1.0
283,241.19495129893733,go,1.0
286,244.33484947105856,go,1.0
289,247.6245601047419,stop,1.0
292,249.87789833371477,stop,1.0
295,251.8837667596598,go,1.0
298,253.98549534665617,stop,1.0
301,256.1720753095359,go,1.0
304,258.6591373939876,stop,1.0
307,261.24752979155704,go,1.0
310,263.66997822585984,go,1.0
313,266.6766856487288,stop,1.0
316,268.7890009575716,go,1.0
319,270.81094490564914,go,1.0
322,273.41287317644293,go,1.0
325,275.5088504141528,stop,1.0
328,278.8667692384779,go,1.0
331,281.41745331662696,stop,1.0
334,283.4916565149152,go,1.0
337,286.1615058783647,go,1.0
340,288.20227123851845,go,1.0
343,290.7100369678976,go,1.0
346,292.97147701078035,go,1.0
349,295.21542666159496,go,1.0
352,297.7598551074125,go,1.0
355,299.81124472742465,stop,1.0
358,302.7073727569636,go,1.0
361,305.0323471372605,stop,1.0
364,312.5323471372605,break_message,4.0
367,323.2799668970567,go,1.0
370,326.02572089428196,stop,1.0
373,328.45666838303123,stop,1.0
376,331.41942305319037,go,1.0
379,334.66522566499924,go,1.0
382,338.74657427745547,go,1.0
385,340.7689106831542,go,1.0
388,344.28772468924285,go,1.0
391,346.4098972983905,go,1.0
394,348.725971932063,go,1.0
397,350.85381316794513,stop,1.0
400,353.2634655854048,stop,1.0
403,356.1167720756541,stop,1.0
406,358.16907466143203,go,1.0
409,360.5722951518771,go,1.0
412,364.8651521645125,go,1.0
415,367.511764026866,go,1.0
418,369.6738127290125,stop,1.0
421,371.85227108270743,go,1.0
424,374.55500026909806,go,1.0
427,376.6795405628387,stop,1.0
430,378.70398136383665,stop,1.0
433,380.7561459451241,go,1.0
436,383.40447242058366,go,1.0
439,386.280906391995,go,1.0
442,389.2314752047471,go,1.0
445,392.1649795090338,go,1.0
448,394.5659149575113,go,1.0
451,397.3738610119188,stop,1.0
454,400.0227250230148,go,1.0
457,402.2531913341713,go,1.0
460,404.43961398856464,stop,1.0
463,410.63428973457167,go,1.0
466,412.7905230583677,stop,1.0
469,414.9111159022449,stop,1.0
472,417.0334311257168,stop,1.0
475,419.04780927048694,stop,1.0
478,421.2399498667601,go,1.0
481,423.2694720072746,go,1.0
484,425.8426433642619,go,1.0
487,428.1194482301188,go,1.0
490,430.129183213204,go,1.0
493,432.2708116845208,go,1.0
496,435.27058214871334,stop,1.0
499,437.5742619173344,go,1.0
502,440.13585649258494,go,1.0
505,442.3225162334398,stop,1.0
508,444.5565422967622,stop,1.0
511,446.62385260775255,stop,1.0
514,448.9074760101395,go,1.0
517,451.7632825256189,go,1.0
520,454.00410154071335,stop,1.0
523,457.1693613109349,go,1.0
526,459.34704974256334,go,1.0
529,461.5594179719141,stop,1.0
532,463.6081131460651,go,1.0
535,466.0923195407915,go,1.0
538,468.4434994669618,go,1.0
541,470.7937888166773,go,1.0
544,472.8232505508548,go,1.0
547,480.3232505508548,break_message,4.0
