Unnamed: 0,onset,trial_type,duration
1,0.9444112121069868,start,1.15
4,3.1639034742425176,tsw_csw,1.15
7,5.640023938684961,tsw_csw,1.15
10,7.97842532218917,tst_csw,1.15
13,10.159507603776191,tst_csw,1.15
16,12.78856220449984,tst_csw,1.15
19,15.225044733349428,tst_cst,1.15
22,17.88745167355931,tst_csw,1.15
25,21.16468713229978,tsw_csw,1.15
28,23.38764904085206,tsw_csw,1.15
31,25.6326420839555,tst_cst,1.15
34,27.98003520106784,tst_cst,1.15
37,30.234207208699473,tsw_csw,1.15
40,32.52668540946992,tst_cst,1.15
43,35.00067846177801,tsw_csw,1.15
46,38.351021765001576,tst_cst,1.15
49,40.65221163112291,tst_csw,1.15
52,43.47140724976394,tsw_csw,1.15
55,46.14313005744557,tst_csw,1.15
58,48.4849999843827,tst_csw,1.15
61,50.88003713748578,tsw_csw,1.15
64,53.051118644880056,tst_csw,1.15
67,55.256713079278086,tst_csw,1.15
70,58.060544685033335,tsw_csw,1.15
73,60.813037231811606,tst_cst,1.15
76,63.91580940617352,tst_csw,1.15
79,66.41579431527238,tsw_csw,1.15
82,69.74198319805836,tsw_csw,1.15
85,71.95207964993924,tsw_csw,1.15
88,74.1480076537235,tsw_csw,1.15
91,76.6459755845068,tst_cst,1.15
94,79.78405498109929,tst_cst,1.15
97,82.79817025035324,tsw_csw,1.15
100,86.9590188192196,tsw_csw,1.15
103,89.43656770561519,tsw_csw,1.15
106,91.87229961588112,tsw_csw,1.15
109,94.10282617446988,tsw_csw,1.15
112,96.26507601835588,tsw_csw,1.15
115,98.47458912707712,tsw_csw,1.15
118,100.79146519660576,tst_cst,1.15
121,103.57960145548894,tsw_csw,1.15
124,105.90987979165656,tst_csw,1.15
127,109.59828730037206,tst_csw,1.15
130,111.8636065839412,tsw_csw,1.15
133,114.10407410092763,tst_csw,1.15
136,116.40000327189608,tsw_csw,1.15
139,118.64511796002836,tst_csw,1.15
142,120.892974956002,tst_cst,1.15
145,124.28677061648116,tsw_csw,1.15
148,127.64747446453188,tsw_csw,1.15
151,130.08123472653605,tst_cst,1.15
154,132.76352575299003,tsw_csw,1.15
157,135.0049216540779,tst_cst,1.15
160,138.2482689844607,tsw_csw,1.15
163,140.68286284080492,tsw_csw,1.15
166,143.65910674825415,tst_csw,1.15
169,146.66124554864098,tsw_csw,1.15
172,148.9312152621653,tst_cst,1.15
175,151.70181281729978,tsw_csw,1.15
178,154.00289004647448,tst_cst,1.15
181,158.03733256124377,tsw_csw,1.15
184,160.65577638161992,tst_cst,1.15
187,162.96695915202164,tst_csw,1.15
190,165.23888797257254,tst_cst,1.15
193,167.40277506153035,tsw_csw,1.15
196,175.05277506153035,break_message,4.0
199,186.34797188661264,start,1.15
202,188.9612932221387,tst_csw,1.15
205,191.2272581202893,tst_cst,1.15
208,193.51695692091965,tst_csw,1.15
211,195.94143268984473,tsw_csw,1.15
214,198.1470688276339,tsw_csw,1.15
217,200.5120324389723,tst_csw,1.15
220,203.74229722416248,tst_cst,1.15
223,206.04321752127024,tsw_csw,1.15
226,210.0620552761378,tsw_csw,1.15
229,212.61030924550096,tsw_csw,1.15
232,214.98087965895155,tst_csw,1.15
235,217.18760440883284,tst_cst,1.15
238,219.5884401949681,tst_cst,1.15
241,221.7776946440683,tsw_csw,1.15
244,224.48870152438445,tst_csw,1.15
247,227.3162478848332,tst_cst,1.15
250,230.6069986381088,tst_cst,1.15
253,233.12307425896245,tsw_csw,1.15
256,235.34472752993705,tst_csw,1.15
259,237.7224751369829,tsw_csw,1.15
262,240.4445211280133,tsw_csw,1.15
265,242.9085164634753,tst_cst,1.15
268,245.6539316235938,tst_cst,1.15
271,248.19083751232407,tst_csw,1.15
274,250.49317827946825,tsw_csw,1.15
277,253.29517436640413,tsw_csw,1.15
280,255.9386876961124,tst_csw,1.15
283,258.40133679244957,tst_csw,1.15
286,261.23857877127,tst_csw,1.15
289,263.928409005019,tsw_csw,1.15
292,266.2751142409305,tst_csw,1.15
295,268.7206778707245,tsw_csw,1.15
298,271.1490497938109,tsw_csw,1.15
301,274.3753625394549,tst_cst,1.15
304,276.7629273492853,tsw_csw,1.15
307,279.36467221023656,tsw_csw,1.15
310,282.1204077153445,tst_csw,1.15
313,284.59067343864194,tsw_csw,1.15
316,287.7658031018003,tst_csw,1.15
319,290.1694585183207,tsw_csw,1.15
322,293.4097419747926,tsw_csw,1.15
325,295.93785116019313,tsw_csw,1.15
328,298.1731339044236,tsw_csw,1.15
331,300.4639701636602,tst_cst,1.15
334,303.1083766417088,tst_csw,1.15
337,306.9000620352789,tst_cst,1.15
340,310.7756461629767,tst_cst,1.15
343,312.95155557682693,tst_cst,1.15
346,315.29865259269656,tsw_csw,1.15
349,317.5766724721775,tst_csw,1.15
352,320.1567155111541,tsw_csw,1.15
355,322.5608364117127,tsw_csw,1.15
358,324.87397247777557,tsw_csw,1.15
361,327.479444832784,tsw_csw,1.15
364,329.72423296856334,tst_cst,1.15
367,332.7543118618964,tsw_csw,1.15
370,335.3710988311391,tst_cst,1.15
373,337.5750338010079,tst_csw,1.15
376,341.1452823200756,tst_cst,1.15
379,343.3574836211174,tsw_csw,1.15
382,346.064052888505,tsw_csw,1.15
385,348.82848948262006,tsw_csw,1.15
388,351.04026058669166,tsw_csw,1.15
391,353.8417077403026,tsw_csw,1.15
394,361.49170774030256,break_message,4.0
397,372.7428436586357,start,1.15
400,375.45101640605554,tsw_csw,1.15
403,378.0913463954909,tst_cst,1.15
406,381.0666783352143,tst_csw,1.15
409,383.7776376611329,tsw_csw,1.15
412,387.1232226350696,tsw_csw,1.15
415,389.79175067990417,tst_csw,1.15
418,392.1685810857414,tst_csw,1.15
421,394.392742508105,tst_csw,1.15
424,396.7194771413491,tsw_csw,1.15
427,399.3394657716968,tst_cst,1.15
430,401.69586622035155,tst_csw,1.15
433,405.31085542129574,tst_csw,1.15
436,409.03697736976613,tsw_csw,1.15
439,411.434925623628,tsw_csw,1.15
442,413.81761457969674,tsw_csw,1.15
445,415.9710924294859,tsw_csw,1.15
448,418.5649508795325,tst_cst,1.15
451,420.72505831289345,tsw_csw,1.15
454,425.8278140767129,tsw_csw,1.15
457,428.83845209496127,tst_cst,1.15
460,431.5129675679847,tsw_csw,1.15
463,433.8036731985379,tsw_csw,1.15
466,437.2256830784637,tst_csw,1.15
469,439.4316890659025,tsw_csw,1.15
472,443.1025867761117,tsw_csw,1.15
475,445.2683801320457,tst_csw,1.15
478,448.1660068467807,tst_cst,1.15
481,450.3524264635552,tst_cst,1.15
484,452.63477412779093,tst_csw,1.15
487,454.7936907652382,tsw_csw,1.15
490,457.0942733072796,tsw_csw,1.15
493,459.26655686699615,tsw_csw,1.15
496,461.41949924863064,tsw_csw,1.15
499,463.6650851080407,tsw_csw,1.15
502,465.95574166168007,tsw_csw,1.15
505,468.32796016962703,tst_csw,1.15
