Unnamed: 0,onset,trial_type,duration
1,2.7047570386394906,emc,14.0
9,16.704757038639492,recall,7.0
11,30.19527713354425,emc,14.0
19,44.19527713354425,recall,7.0
21,53.726010427034005,emc,14.0
29,67.726010427034,recall,7.0
31,87.0417708499165,emc,14.0
39,101.0417708499165,recall,7.0
41,110.3062342043966,emc,14.0
49,124.3062342043966,recall,7.0
51,137.80414876092362,emc,14.0
59,151.80414876092362,recall,7.0
61,166.6011816535233,emc,14.0
69,180.6011816535233,recall,7.0
71,190.80255399554795,emc,14.0
79,204.80255399554795,recall,7.0
81,217.80255399554795,break_message,4.0
84,230.62855554884385,emc,14.0
92,244.62855554884385,recall,7.0
94,255.32257674044484,emc,14.0
102,269.32257674044484,recall,7.0
104,283.99872106318213,emc,14.0
112,297.99872106318213,recall,7.0
114,308.90664639488097,emc,14.0
122,322.90664639488097,recall,7.0
124,337.7755643377256,emc,14.0
132,351.7755643377256,recall,7.0
134,364.5896834065534,emc,14.0
142,378.5896834065534,recall,7.0
144,387.7841205086201,emc,14.0
152,401.7841205086201,recall,7.0
154,411.56254015002406,emc,14.0
162,425.56254015002406,recall,7.0
164,438.56254015002406,break_message,4.0
167,451.15178359038214,emc,14.0
175,465.15178359038214,recall,7.0
177,476.27242832819536,emc,14.0
185,490.27242832819536,recall,7.0
187,506.8229799894167,emc,14.0
195,520.8229799894167,recall,7.0
197,530.2150759861102,emc,14.0
205,544.2150759861102,recall,7.0
207,554.0063479093377,emc,14.0
215,568.0063479093377,recall,7.0
217,581.6002272179915,emc,14.0
225,595.6002272179915,recall,7.0
227,606.2601022141338,emc,14.0
235,620.2601022141338,recall,7.0
237,630.6625905250442,emc,14.0
245,644.6625905250442,recall,7.0
247,657.6625905250442,break_message,4.0
