,onset,trial_type,duration
1,2.4411143396592934,emc,14.0
9,16.441114339659293,recall,7.0
11,27.25723834004814,emc,14.0
19,41.25723834004814,recall,7.0
21,53.79006434474887,emc,14.0
29,67.79006434474887,recall,7.0
31,77.59850682281849,emc,14.0
39,91.59850682281849,recall,7.0
41,100.63633758069983,emc,14.0
49,114.63633758069983,recall,7.0
51,127.03579355758842,emc,14.0
59,141.03579355758842,recall,7.0
61,154.8308887558332,emc,14.0
69,168.8308887558332,recall,7.0
71,181.43137248257932,emc,14.0
79,195.43137248257932,recall,7.0
81,208.43137248257932,break_message,4.0
84,221.1634902827505,emc,14.0
92,235.1634902827505,recall,7.0
94,251.1348905226121,emc,14.0
102,265.13489052261207,recall,7.0
104,280.0394360776606,emc,14.0
112,294.0394360776606,recall,7.0
114,304.09890606563755,emc,14.0
122,318.09890606563755,recall,7.0
124,327.1406745276768,emc,14.0
132,341.1406745276768,recall,7.0
134,359.41037265425365,emc,14.0
142,373.41037265425365,recall,7.0
144,384.8079908419006,emc,14.0
152,398.8079908419006,recall,7.0
154,409.11785129254486,emc,14.0
162,423.11785129254486,recall,7.0
164,436.11785129254486,break_message,4.0
167,450.49010633785355,emc,14.0
175,464.49010633785355,recall,7.0
177,474.38680066786645,emc,14.0
185,488.38680066786645,recall,7.0
187,498.12390126983775,emc,14.0
195,512.1239012698377,recall,7.0
197,528.234940906088,emc,14.0
205,542.234940906088,recall,7.0
207,552.7164068888036,emc,14.0
215,566.7164068888036,recall,7.0
217,577.7488198171088,emc,14.0
225,591.7488198171088,recall,7.0
227,607.6477757261412,emc,14.0
235,621.6477757261412,recall,7.0
237,631.0237846993581,emc,14.0
245,645.0237846993581,recall,7.0
247,658.0237846993581,break_message,4.0
