,onset,trial_type,duration
1,3.2462675808105246,emc,14.0
9,17.246267580810525,recall,7.0
11,31.0884817632845,emc,14.0
19,45.0884817632845,recall,7.0
21,54.18850023412023,emc,14.0
29,68.18850023412023,recall,7.0
31,78.86734879299028,emc,14.0
39,92.86734879299028,recall,7.0
41,102.63052751219303,emc,14.0
49,116.63052751219303,recall,7.0
51,129.21255262128207,emc,14.0
59,143.21255262128207,recall,7.0
61,159.91918303714527,emc,14.0
69,173.91918303714527,recall,7.0
71,182.93893740967667,emc,14.0
79,196.93893740967667,recall,7.0
81,209.93893740967667,break_message,4.0
84,222.14307094434758,emc,14.0
92,236.14307094434758,recall,7.0
94,245.54457448887527,emc,14.0
102,259.54457448887524,recall,7.0
104,274.8519528303521,emc,14.0
112,288.8519528303521,recall,7.0
114,298.8372579702094,emc,14.0
122,312.8372579702094,recall,7.0
124,327.4960694504028,emc,14.0
132,341.4960694504028,recall,7.0
134,357.28918054527435,emc,14.0
142,371.28918054527435,recall,7.0
144,382.97457408190337,emc,14.0
152,396.97457408190337,recall,7.0
154,407.4738150992665,emc,14.0
162,421.4738150992665,recall,7.0
164,434.4738150992665,break_message,4.0
167,448.233331439526,emc,14.0
175,462.233331439526,recall,7.0
177,472.73688229048315,emc,14.0
185,486.73688229048315,recall,7.0
187,503.9204189966092,emc,14.0
195,517.9204189966092,recall,7.0
197,528.6393180881051,emc,14.0
205,542.6393180881051,recall,7.0
207,556.1621418964329,emc,14.0
215,570.1621418964329,recall,7.0
217,582.9714970699579,emc,14.0
225,596.9714970699579,recall,7.0
227,608.1502812564937,emc,14.0
235,622.1502812564937,recall,7.0
237,631.1811683466923,emc,14.0
245,645.1811683466923,recall,7.0
247,658.1811683466923,break_message,4.0
