,onset,trial_type,duration
1,2.6523354040964016,emc,14.0
9,16.6523354040964,recall,5.0
11,23.79931356479718,emc,14.0
19,37.79931356479718,recall,5.0
21,46.43719722537993,emc,14.0
29,60.43719722537993,recall,5.0
31,74.32025452775481,emc,14.0
39,88.32025452775481,recall,5.0
41,99.16275928311856,emc,14.0
49,113.16275928311856,recall,5.0
51,120.82040151945105,emc,14.0
59,134.82040151945105,recall,5.0
61,149.11352905596857,emc,14.0
69,163.11352905596857,recall,5.0
71,170.7132516018684,emc,14.0
79,184.7132516018684,recall,5.0
81,195.7132516018684,break_message,4.0
84,209.60918030640718,emc,14.0
92,223.60918030640718,recall,5.0
94,230.89599835017765,emc,14.0
102,244.89599835017765,recall,5.0
104,260.4107363126607,emc,14.0
112,274.4107363126607,recall,5.0
114,282.61372875248003,emc,14.0
122,296.61372875248003,recall,5.0
124,306.51765098261774,emc,14.0
132,320.51765098261774,recall,5.0
134,328.6756172550202,emc,14.0
142,342.6756172550202,recall,5.0
144,350.5073679200531,emc,14.0
152,364.5073679200531,recall,5.0
154,372.4104714759688,emc,14.0
162,386.4104714759688,recall,5.0
164,397.4104714759688,break_message,4.0
167,409.59479353635356,emc,14.0
175,423.59479353635356,recall,5.0
177,439.78121391598484,emc,14.0
185,453.78121391598484,recall,5.0
187,462.6258352077019,emc,14.0
195,476.6258352077019,recall,5.0
197,484.7275468022607,emc,14.0
205,498.7275468022607,recall,5.0
207,507.75381749198647,emc,14.0
215,521.7538174919864,recall,5.0
217,529.7831935868845,emc,14.0
225,543.7831935868845,recall,5.0
227,558.8325134777702,emc,14.0
235,572.8325134777702,recall,5.0
237,584.7316735571799,emc,14.0
245,598.7316735571799,recall,5.0
247,609.7316735571799,break_message,4.0
