,onset,trial_type,duration
1,1.5035865778437367,cue_b,0.5
2,2.0035865778437367,delay,4.5
3,6.503586577843737,stim_by,1.0
6,8.808343294870442,cue_b,0.5
7,9.308343294870442,delay,1.5
8,10.808343294870442,stim_by,1.0
11,12.821402946387446,cue_a,0.5
12,13.321402946387446,delay,4.5
13,17.821402946387444,stim_ax,1.0
16,20.524117238248557,cue_a,0.5
17,21.024117238248557,delay,1.5
18,22.524117238248557,stim_ax,1.0
21,24.717267557779632,cue_a,0.5
22,25.217267557779632,delay,4.5
23,29.717267557779632,stim_ax,1.0
26,32.006198909004624,cue_b,0.5
27,32.506198909004624,delay,4.5
28,37.006198909004624,stim_by,1.0
31,39.096118521197134,cue_a,0.5
32,39.596118521197134,delay,3.0
33,42.596118521197134,stim_ax,1.0
36,46.05710390296391,cue_a,0.5
37,46.55710390296391,delay,4.5
38,51.05710390296391,stim_ax,1.0
41,54.86494421353994,cue_a,0.5
42,55.36494421353994,delay,4.5
43,59.86494421353994,stim_ax,1.0
46,62.06712659000848,cue_a,0.5
47,62.56712659000848,delay,1.5
48,64.06712659000848,stim_ay,1.0
51,67.18388531823365,cue_b,0.5
52,67.68388531823365,delay,1.5
53,69.18388531823365,stim_bx,1.0
56,71.21385671417526,cue_a,0.5
57,71.71385671417526,delay,1.5
58,73.21385671417526,stim_ay,1.0
61,75.76266085940573,cue_b,0.5
62,76.26266085940573,delay,4.5
63,80.76266085940573,stim_by,1.0
66,82.8232110810544,cue_a,0.5
67,83.3232110810544,delay,3.0
68,86.3232110810544,stim_ax,1.0
71,88.39906199984426,cue_a,0.5
72,88.89906199984426,delay,3.0
73,91.89906199984426,stim_ax,1.0
76,94.3533258457794,cue_b,0.5
77,94.8533258457794,delay,3.0
78,97.8533258457794,stim_bx,1.0
81,100.18700588492173,cue_a,0.5
82,100.68700588492173,delay,4.5
83,105.18700588492173,stim_ax,1.0
86,107.79551599217791,cue_a,0.5
87,108.29551599217791,delay,3.0
88,111.29551599217791,stim_ay,1.0
91,113.6680480281572,cue_a,0.5
92,114.1680480281572,delay,3.0
93,117.1680480281572,stim_ax,1.0
96,119.68302865168916,cue_b,0.5
97,120.18302865168916,delay,4.5
98,124.68302865168916,stim_by,1.0
101,127.12304572461483,cue_b,0.5
102,127.62304572461483,delay,1.5
103,129.12304572461483,stim_bx,1.0
106,131.17128915220508,cue_b,0.5
107,131.67128915220508,delay,1.5
108,133.17128915220508,stim_by,1.0
111,135.3082685195313,cue_b,0.5
112,135.8082685195313,delay,1.5
113,137.3082685195313,stim_bx,1.0
116,139.4291957876552,cue_a,0.5
117,139.9291957876552,delay,1.5
118,141.4291957876552,stim_ay,1.0
121,143.60990996601507,cue_a,0.5
122,144.10990996601507,delay,3.0
123,147.10990996601507,stim_ax,1.0
126,150.0539398302377,cue_a,0.5
127,150.5539398302377,delay,4.5
128,155.0539398302377,stim_ay,1.0
131,157.07874363974457,cue_a,0.5
132,157.57874363974457,delay,4.5
133,162.07874363974457,stim_ax,1.0
136,165.19897029600554,cue_b,0.5
137,165.69897029600554,delay,3.0
138,168.69897029600554,stim_bx,1.0
141,170.917896712529,cue_a,0.5
142,171.417896712529,delay,1.5
143,172.917896712529,stim_ay,1.0
146,175.31342345298208,cue_a,0.5
147,175.81342345298208,delay,1.5
148,177.31342345298208,stim_ay,1.0
151,179.56502265433497,cue_b,0.5
152,180.06502265433497,delay,3.0
153,183.06502265433497,stim_bx,1.0
156,185.08039173710424,cue_b,0.5
157,185.58039173710424,delay,1.5
158,187.08039173710424,stim_by,1.0
161,189.16544865327108,cue_a,0.5
162,189.66544865327108,delay,3.0
163,192.66544865327108,stim_ax,1.0
166,195.26810103211858,cue_b,0.5
167,195.76810103211858,delay,4.5
168,200.26810103211858,stim_by,1.0
171,202.6067329861384,cue_b,0.5
172,203.1067329861384,delay,3.0
173,206.1067329861384,stim_bx,1.0
176,208.14078507705855,cue_a,0.5
177,208.64078507705855,delay,4.5
178,213.14078507705855,stim_ay,1.0
181,215.3479306283947,cue_a,0.5
182,215.8479306283947,delay,3.0
183,218.8479306283947,stim_ax,1.0
186,221.26511405676,cue_a,0.5
187,221.76511405676,delay,3.0
188,224.76511405676,stim_ax,1.0
191,227.5947384946025,cue_b,0.5
192,228.0947384946025,delay,3.0
193,231.0947384946025,stim_by,1.0
196,233.18073215553986,cue_a,0.5
197,233.68073215553986,delay,3.0
198,236.68073215553986,stim_ax,1.0
201,238.93683569471705,cue_a,0.5
