,onset,trial_type,duration
1,0.7064347441614239,cue_a,0.5
2,1.2064347441614238,delay,1.5
3,2.706434744161424,stim_ax,1.0
6,5.067650495894765,cue_b,0.5
7,5.567650495894765,delay,4.5
8,10.067650495894764,stim_bx,1.0
11,12.27277431601313,cue_b,0.5
12,12.77277431601313,delay,4.5
13,17.27277431601313,stim_by,1.0
16,19.700586327817437,cue_b,0.5
17,20.200586327817437,delay,1.5
18,21.700586327817437,stim_bx,1.0
21,24.28673305040687,cue_b,0.5
22,24.78673305040687,delay,1.5
23,26.28673305040687,stim_bx,1.0
26,28.603164098550508,cue_a,0.5
27,29.103164098550508,delay,4.5
28,33.60316409855051,stim_ax,1.0
31,35.683067057893865,cue_b,0.5
32,36.183067057893865,delay,4.5
33,40.683067057893865,stim_by,1.0
36,42.697101427904975,cue_b,0.5
37,43.197101427904975,delay,3.0
38,46.197101427904975,stim_by,1.0
41,48.238274398557316,cue_a,0.5
42,48.738274398557316,delay,3.0
43,51.738274398557316,stim_ax,1.0
46,54.11575370813815,cue_b,0.5
47,54.61575370813815,delay,4.5
48,59.11575370813815,stim_bx,1.0
51,62.15163455255756,cue_a,0.5
52,62.65163455255756,delay,3.0
53,65.65163455255757,stim_ay,1.0
56,68.0455461306857,cue_a,0.5
57,68.5455461306857,delay,1.5
58,70.0455461306857,stim_ax,1.0
61,72.14653813066334,cue_a,0.5
62,72.64653813066334,delay,4.5
63,77.14653813066334,stim_ay,1.0
66,79.85753300000391,cue_b,0.5
67,80.35753300000391,delay,4.5
68,84.85753300000391,stim_by,1.0
71,87.36541839163105,cue_b,0.5
72,87.86541839163105,delay,4.5
73,92.36541839163105,stim_bx,1.0
76,94.37399223559582,cue_a,0.5
77,94.87399223559582,delay,4.5
78,99.37399223559582,stim_ax,1.0
81,101.99802031977248,cue_b,0.5
82,102.49802031977248,delay,3.0
83,105.49802031977248,stim_by,1.0
86,108.32378650551884,cue_a,0.5
87,108.82378650551884,delay,1.5
88,110.32378650551884,stim_ay,1.0
91,112.4463496274739,cue_b,0.5
92,112.9463496274739,delay,1.5
93,114.4463496274739,stim_by,1.0
96,117.94441176121107,cue_a,0.5
97,118.44441176121107,delay,1.5
98,119.94441176121107,stim_ax,1.0
101,123.57770353428884,cue_b,0.5
102,124.07770353428884,delay,1.5
103,125.57770353428884,stim_bx,1.0
106,127.74912250264906,cue_a,0.5
107,128.24912250264907,delay,3.0
108,131.24912250264907,stim_ay,1.0
111,133.50685847788986,cue_b,0.5
112,134.00685847788986,delay,1.5
113,135.50685847788986,stim_bx,1.0
116,137.70919691087383,cue_b,0.5
117,138.20919691087383,delay,3.0
118,141.20919691087383,stim_bx,1.0
121,143.46537474128968,cue_a,0.5
122,143.96537474128968,delay,4.5
123,148.46537474128968,stim_ax,1.0
126,150.9688067206437,cue_a,0.5
127,151.4688067206437,delay,1.5
128,152.9688067206437,stim_ax,1.0
131,155.21584223909107,cue_b,0.5
132,155.71584223909107,delay,4.5
133,160.21584223909107,stim_by,1.0
136,162.8180116701404,cue_a,0.5
137,163.3180116701404,delay,3.0
138,166.3180116701404,stim_ay,1.0
141,168.35965958862138,cue_a,0.5
142,168.85965958862138,delay,3.0
143,171.85965958862138,stim_ay,1.0
146,174.75648634422373,cue_b,0.5
147,175.25648634422373,delay,4.5
148,179.75648634422373,stim_by,1.0
151,182.50942992416964,cue_b,0.5
152,183.00942992416964,delay,3.0
153,186.00942992416964,stim_by,1.0
156,188.58775213831302,cue_b,0.5
157,189.08775213831302,delay,3.0
158,192.08775213831302,stim_bx,1.0
161,194.09476670130516,cue_a,0.5
162,194.59476670130516,delay,1.5
163,196.09476670130516,stim_ay,1.0
166,198.61716824789409,cue_a,0.5
167,199.11716824789409,delay,3.0
168,202.11716824789409,stim_ax,1.0
171,204.16132525897166,cue_a,0.5
172,204.66132525897166,delay,4.5
173,209.16132525897166,stim_ax,1.0
176,211.3777889593886,cue_a,0.5
177,211.8777889593886,delay,3.0
178,214.8777889593886,stim_ax,1.0
181,216.94012076491765,cue_a,0.5
182,217.44012076491765,delay,3.0
183,220.44012076491765,stim_ay,1.0
186,222.4449717480561,cue_a,0.5
187,222.9449717480561,delay,1.5
188,224.4449717480561,stim_ay,1.0
191,226.56933337386866,cue_a,0.5
192,227.06933337386866,delay,1.5
193,228.56933337386866,stim_ax,1.0
196,231.59831883569674,cue_a,0.5
197,232.09831883569674,delay,4.5
198,236.59831883569674,stim_ax,1.0
201,238.60621523980006,cue_b,0.5
202,239.10621523980006,delay,3.0
203,242.10621523980006,stim_bx,1.0
206,244.2219737663634,cue_a,0.5
207,244.7219737663634,delay,3.0
208,247.7219737663634,stim_ax,1.0
211,250.35415314042916,cue_a,0.5
212,250.85415314042916,delay,3.0
213,253.85415314042916,stim_ax,1.0
216,256.17860775744646,cue_a,0.5
217,256.67860775744646,delay,4.5
218,261.17860775744646,stim_ax,1.0
221,264.02592901930217,cue_b,0.5
222,264.52592901930217,delay,3.0
223,267.52592901930217,stim_by,1.0
226,269.82286507035525,cue_a,0.5
227,270.32286507035525,delay,4.5
228,274.82286507035525,stim_ay,1.0
231,276.84713902136065,cue_a,0.5
232,277.34713902136065,delay,1.5
233,278.84713902136065,stim_ax,1.0
236,280.91730329183486,cue_a,0.5
237,281.41730329183486,delay,1.5
238,282.91730329183486,stim_ax,1.0
241,284.9234498659494,cue_a,0.5
242,285.4234498659494,delay,3.0
243,288.4234498659494,stim_ax,1.0
246,290.64789195411345,cue_a,0.5
